V,I,G,P,fault_type
141.63915,7.34437,839.08467,1040.2503240855,1
140.04866,7.32852,839.40786,1026.3494057832,1
141.69614,7.34819,839.08743,1041.2101589866,1
141.62447,7.35479,839.09638,1041.6182357113,1
141.60792,7.33858,839.18196,1039.2010495536,1
140.92772,7.35669,839.35101,1036.7615484468,1
141.00415,7.35715,839.06657,1037.3886821725,1
140.56786,7.36321,839.17409,1035.0306724306,1
139.87698,7.33108,839.97589,1025.4493305384,1
138.52701,7.34137,839.83665,1016.9780354037,1
139.23767,7.38381,839.99377,1028.1045001227,1
140.49684,7.38656,840.08212,1037.7883384704,1
139.31051,7.33511,840.04934,1021.8579150061,1
136.5227,7.33776,840.25713,1001.770807152,1
141.32286,7.34436,839.97418,1037.9259600696,1
141.62887,7.33929,840.32867,1039.4553493023,1
138.56679,7.35569,840.1675,1019.2543515351,1
143.0038,7.34716,840.255,1050.671799208,1
139.88923,7.28225,840.03358,1018.7083451675,1
140.7324,7.3102,840.12726,1028.78199048,1
141.77732,7.27111,839.83345,1030.8784892252,1
145.05275,7.25656,839.76894,1052.58398354,1
140.85038,7.27541,839.77469,1024.7442631558,1
140.5427,7.30148,840.34527,1026.169713196,1
139.06376,7.26176,840.06978,1009.8476498176,1
140.84233,7.25764,840.37827,1022.1829279012,1
137.77114,7.3017,839.85538,1005.963532938,1
141.37484,7.30894,840.08766,1033.3002230696,1
141.9694,7.19314,841.23798,1021.205769916,1
141.60493,7.23343,841.49837,1024.2893488099,1
143.09414,7.22479,841.38723,1033.8251117306,1
143.63541,7.21364,841.126,1036.1341389924,1
143.12709,7.19473,841.61504,1029.7607682357,1
141.12547,7.22781,841.17645,1020.0280833207,1
141.79711,7.23681,841.23777,1026.1587436191,1
140.27738,7.23199,841.41044,1014.4846093862,1
140.85919,7.23883,841.20924,1019.6557303477,1
142.91112,7.22678,841.28312,1032.7872237936,1
139.38805,7.19745,840.80259,1003.2385204725,1
143.17376,7.23768,841.20264,1036.2458592768,1
142.54103,7.24194,840.7977,1032.2735867982,1
143.46838,7.20857,840.96845,1034.2018600166,1
141.68678,7.20494,841.13323,1020.8447486932,1
142.89062,7.23301,841.10364,1033.5292833662,1
142.60531,7.24585,840.88733,1033.2966854635,1
142.90222,7.2514,840.95716,1036.241158108,1
144.16133,7.2142,840.73723,1040.008666886,1
142.14159,7.22099,841.09023,1026.4029999741,1
144.91837,7.22697,840.59033,1047.3207124389,1
141.29786,7.20446,840.45258,1017.9747804556,1
144.01784,7.23483,840.6789,1041.9445893672,1
144.89427,7.24124,840.81473,1049.2141836948,1
141.79139,7.19903,841.07958,1020.7604703517,1
145.6588,7.18871,840.51517,1047.098872148,1
143.77637,7.22186,840.68401,1038.3328154482,1
143.58869,7.27525,840.40915,1044.6436169225,1
143.81362,7.23846,840.63866,1040.9891358252,1
143.63576,7.19334,840.75767,1033.2208578384,1
143.01463,7.20522,840.70402,1030.4518723686,1
141.38061,7.21746,840.73872,1020.4088974506,1
141.35617,7.26616,840.72467,1027.1165482072,1
141.07364,7.22884,841.01422,1019.7987717776,1
143.2971,7.21433,840.7779,1033.792567443,1
142.03829,7.20342,840.40574,1023.1614589518,1
145.66765,7.20723,840.63866,1049.8602571095,1
142.98472,7.24367,840.53582,1035.7341267224,1
139.28844,7.2395,840.9661,1008.37866138,1
142.86177,7.21726,840.53476,1031.0705381502,1
145.50741,7.21489,840.89734,1049.8199573349,1
143.25039,7.23707,840.97377,1036.7130999573,1
143.97168,7.22508,840.60459,1040.2069057344,1
144.89964,7.21866,840.80259,1045.9812352824,1
141.72038,7.23394,840.43704,1025.1967256972,1
141.97426,7.25539,840.8324,1030.0786262614,1
143.15139,7.23962,840.56861,1036.3616660718,1
142.82184,7.22611,840.59267,1032.0463262424,1
142.1792,7.23154,840.72701,1028.174571968,1
143.93595,7.22246,840.62162,1039.571641437,1
141.05263,7.21866,840.7351,1018.2109780758,1
144.00301,7.20994,840.85986,1038.2530619194,1
141.83214,7.25211,841.00187,1028.5822808154,1
141.22533,7.23732,840.7879,1022.0929053156,1
143.46043,7.22652,840.72616,1036.7196666036,1
142.31813,7.2304,840.77705,1029.017007152,1
141.03492,7.23278,840.66314,1020.0745486776,1
141.28672,7.22421,840.80132,1020.6849354912,1
144.50004,7.21251,840.74106,1042.2079835004,1
140.52914,7.22726,840.57926,1015.6406323564,1
142.94422,7.21142,840.73191,1030.8308069924,1
142.85175,7.21371,841.20434,1030.4910974925,1
141.64861,7.2239,840.97824,1023.255393779,1
140.05519,7.23425,841.30079,1013.1942582575,1
145.73983,7.24417,840.96994,1055.7641042911,1
142.46486,7.19327,841.02125,1024.7882034922,1
142.23983,7.23457,841.13004,1029.0440069231,1
140.35138,7.22121,840.8373,1013.5067887698,1
142.92454,7.22937,840.90628,1033.2543817398,1
143.3136,7.22599,841.01188,1035.582640464,1
142.86496,7.25428,841.44407,1036.3824220288,1
142.99869,7.22239,841.25714,1032.7923086691,1
143.19249,7.21407,841.30845,1033.0006463343,1
142.22161,7.23248,841.19136,1028.6149498928,1
141.99851,7.2217,841.29909,1025.470639667,1
144.10379,7.19595,841.29994,1036.9636676505,1
142.05863,7.20011,841.27567,1022.8377624493,1
141.02444,7.22831,841.47218,1019.3683698964,1
140.31327,7.239,841.39447,1015.72776153,1
143.81817,7.22471,841.55585,1039.0445709807,1
145.3085,7.14332,840.96376,1037.98511422,1
141.84034,7.16211,840.9231,1015.8761175174,1
144.65193,7.18282,841.21989,1039.0087758426,1
142.63204,7.15913,841.22925,1021.1213165252,1
144.23953,7.14254,840.9793,1030.2366126062,1
143.96293,7.15392,840.95035,1029.8992841856,1
145.67767,7.18635,841.23756,1046.8907238045,1
141.5902,7.17963,840.9991,1016.565247626,1
144.97622,7.14973,840.92863,1036.5408294206,1
145.46251,7.15226,840.93821,1040.3856917726,1
144.97131,7.15171,840.93119,1036.7927674401,1
143.64695,7.15577,840.78045,1027.9045354015,1
144.26697,7.16483,840.76512,1033.6483146651,1
142.34982,7.16238,840.87732,1019.5635037716,1
145.23683,7.15472,840.79088,1039.1288523376,1
142.38383,7.15731,840.86604,1019.0852102973,1
143.0123,7.1406,840.72531,1021.19362938,1
146.04341,7.16156,841.20711,1045.8986433196,1
143.29209,7.17165,840.6806,1027.6407172485,1
144.20339,7.15855,840.61502,1032.2871774845,1
143.62468,7.23367,840.9825,1038.9335389756,1
142.30548,7.23282,841.0255,1029.2699218536,1
143.54906,7.23519,841.05403,1038.6047234214,1
140.9303,7.24339,841.07341,1020.813125717,1
143.91287,7.22101,840.90819,1039.1962733987,1
145.70911,7.23392,841.18965,1054.0480450112,1
143.03275,7.23039,841.01486,1034.1825652725,1
141.57305,7.23839,841.01209,1024.7609493895,1
141.58059,7.22199,840.90394,1022.4936051741,1
141.97831,7.22966,841.27333,1026.4549086746,1
141.86058,7.28179,841.66933,1032.9989528382,1
141.94227,7.26505,841.93908,1031.2176886635,1
138.31185,7.29842,841.94334,1009.457972277,1
141.64856,7.30902,841.87691,1035.3121580112,1
143.17108,7.29427,841.2795,1044.3285137116,1
143.65758,7.27998,841.59077,1045.8243092484,1
138.91759,7.28575,841.29674,1012.1188313425,1
141.78244,7.31622,841.7613,1037.3115231768,1
142.61154,7.3035,841.51795,1041.56338239,1
142.29556,7.28566,841.57203,1036.7170696696,1
144.29688,7.27367,841.86265,1049.5678871496,1
140.9093,7.29719,841.60695,1028.241934867,1
140.93364,7.31404,841.64144,1030.7942803056,1
142.08263,7.31287,841.8009,1039.0318024481,1
143.36979,7.28727,841.48623,1044.7743695733,1
141.7097,7.28847,841.68764,1032.846897159,1
143.11996,7.30825,841.6276,1045.95644767,1
143.15771,7.30567,841.71191,1045.8629872157,1
141.49141,7.30031,841.56756,1032.9311553371,1
142.18557,7.28585,841.67806,1035.9427351845,1
141.54318,7.30592,841.35678,1034.1031496256,1
142.68473,7.28282,841.3257,1039.1472053386,1
139.33845,7.28457,841.32591,1015.0206927165,1
143.04662,7.27269,841.44237,1040.3337228078,1
141.97041,7.3038,841.86179,1036.923480558,1
142.70178,7.31866,841.55968,1044.3858092148,1
144.21671,7.29418,841.79814,1051.9426417478,1
141.83477,7.28873,841.36083,1033.7953431421,1
140.83292,7.31544,841.62781,1030.2547762848,1
142.81582,7.30601,841.54776,1043.4138090782,1
141.45036,7.27777,841.258,1029.4431864972,1
140.96608,7.3017,840.92118,1029.292026336,1
142.21235,7.32074,841.14942,1041.099639139,1
137.39619,7.28807,841.10556,1001.3530504533,1
140.7445,7.28919,841.05084,1025.913401955,1
143.18398,7.28253,840.87732,1042.7416298694,1
139.57314,7.28365,840.64717,1016.601901161,1
141.5655,7.32157,840.97334,1036.481717835,1
142.40331,7.28473,840.806,1037.3696644563,1
144.95329,7.29056,841.18646,1056.7906579424,1
139.21515,7.35918,841.97101,1024.509347577,1
142.21873,7.34543,842.25907,1044.6577259039,1
139.65038,7.31954,842.00487,1022.1765424252,1
142.75933,7.34779,842.06767,1048.9655773807,1
139.34351,7.37995,841.90906,1028.3481366245,1
138.86718,7.36714,842.15028,1023.0539564652,1
143.98297,7.3275,842.17349,1055.035212675,1
142.46395,7.34793,842.02616,1046.8151321235,1
138.98253,7.37188,842.20372,1024.5625332564,1
137.96995,7.35856,841.98081,1015.260155272,1
141.58884,7.28209,841.53818,1031.0626758756,1
143.23768,7.28609,841.75811,1043.6426278712,1
141.03173,7.29554,841.63292,1028.9026274842,1
143.51186,7.30706,842.04361,1048.6497717316,1
142.41683,7.29032,841.53541,1038.2642640856,1
142.84264,7.28056,841.88543,1039.9744110784,1
142.40681,7.29807,841.96079,1039.2948678567,1
138.69125,7.33524,841.78344,1017.33360465,1
142.98887,7.30689,841.70659,1044.8039443143,1
141.07738,7.27569,841.72064,1026.4352828922,1
143.67777,7.26788,842.03574,1044.2327910276,1
140.242,7.29044,842.21096,1022.42588648,1
139.83112,7.29402,842.29016,1019.9309859024,1
143.40734,7.268,842.56268,1042.28454712,1
141.60124,7.26913,842.21969,1029.3178217212,1
141.28632,7.31512,842.42344,1033.5263851584,1
140.70436,7.31908,842.21713,1029.8264671888,1
141.65737,7.28008,842.27334,1031.2769861896,1
140.45762,7.29817,842.47879,1025.0835885554,1
144.06456,7.31601,842.53308,1053.9777616056,1
142.15171,7.24456,841.91034,1029.8265921976,1
142.5749,7.22341,842.04681,1029.876958409,1
143.83138,7.21322,842.13601,1037.4873868436,1
143.02176,7.22356,842.13963,1033.1262646656,1
142.45823,7.24876,842.24758,1032.6455192948,1
141.95164,7.21887,841.84817,1024.7304354468,1
141.62609,7.21839,841.76684,1022.3123517951,1
142.83702,7.22118,841.87095,1031.4518320836,1
140.2091,7.23908,841.92268,1014.984891628,1
141.3299,7.23873,842.18413,1023.048987027,1
144.68974,7.21972,841.81666,1044.6194096728,1
146.05662,7.19397,842.1424,1050.7269425814,1
142.20957,7.24786,842.05447,1030.7150540202,1
142.7361,7.25634,842.02743,1035.741671874,1
142.65871,7.22158,841.95717,1030.2212869618,1
142.19084,7.20196,842.11707,1024.0527420464,1
144.93669,7.23609,842.13623,1048.7749331421,1
143.53767,7.23315,842.06278,1038.2294977605,1
142.72324,7.20342,841.81432,1028.0954414808,1
142.18638,7.1942,841.90523,1022.917254996,1
142.19519,7.25217,841.71532,1031.2236910623,1
139.24223,7.25834,841.52029,1010.6674476982,1
142.90809,7.2795,841.598,1040.299441155,1
142.49999,7.28075,841.50071,1037.5068021925,1
140.87392,7.26242,841.45174,1023.0855740864,1
141.8535,7.27668,841.71851,1032.22252638,1
140.86486,7.29074,841.38553,1027.0090693964,1
139.73688,7.3006,842.04596,1020.163066128,1
144.00428,7.27299,841.81048,1047.3416883972,1
139.83072,7.28596,841.66656,1018.8010326912,1
142.45894,7.31152,842.16178,1041.5913889888,1
141.14627,7.27023,841.93077,1026.1658465421,1
141.7958,7.28702,842.26844,1033.268830516,1
142.35619,7.3329,842.10174,1043.883705651,1
141.76335,7.30944,842.05767,1036.210701024,1
141.5733,7.29272,842.06341,1032.454436376,1
141.28252,7.27385,842.02679,1027.667858102,1
141.74599,7.30477,841.98741,1035.4218553723,1
141.23464,7.30727,842.13112,1032.0396478328,1
141.27361,7.28584,841.8107,1029.2969186824,1
142.5337,7.28274,841.68913,1038.035878338,1
143.06261,7.28625,841.93333,1042.3899421125,1
139.62143,7.28372,841.68402,1016.9634021196,1
141.41923,7.30881,841.86797,1033.6062824163,1
140.98977,7.30548,841.8339,1029.9979449396,1
142.49083,7.28863,841.77578,1038.5629382629,1
140.05311,7.27445,841.85519,1018.8093460395,1
140.25208,7.27181,841.90288,1019.8864778648,1
141.50209,7.30497,841.82688,1033.6685223873,1
142.91973,7.3042,841.73937,1043.914291866,1
143.35506,7.30189,841.3587,1046.7628790634,1
140.94265,7.28719,841.64995,1027.0758696535,1
143.2058,7.29336,841.4956,1044.451453488,1
141.85739,7.30676,841.66869,1036.5179029564,1
141.77251,7.30173,841.5056,1035.1845894423,1
143.33177,7.29102,841.47197,1045.0348017054,1
141.09733,7.28992,841.73107,1028.5882479136,1
142.25881,7.30716,841.65017,1039.5078860796,1
141.65388,7.2865,841.89458,1032.16099662,1
140.31053,7.27354,841.81964,1020.5542523762,1
141.1899,7.2845,841.48176,1028.49782655,1
138.42649,7.29187,841.26694,1009.3879696363,1
139.52936,7.27216,841.76364,1014.6798306176,1
141.29852,7.27218,841.4264,1027.5482711736,1
143.10761,7.3132,841.59183,1046.574573452,1
141.2769,7.31374,841.76407,1033.262514606,1
140.14316,7.30485,841.50667,1023.724762326,1
141.92527,7.29091,841.83859,1034.7643702957,1
139.67958,7.28954,841.69977,1018.1998855932,1
142.31008,7.30923,841.62653,1040.1771060384,1
145.11546,7.29305,840.94077,1058.334305553,1
144.83561,7.29962,841.38851,1057.2449154682,1
145.06125,7.27999,840.93502,1056.0444493875,1
143.61536,7.27963,840.94928,1045.4666831168,1
140.71651,7.29974,841.10747,1027.1939367074,1
140.53313,7.3002,840.86114,1025.919955626,1
140.69626,7.28735,840.98761,1025.302890311,1
142.62166,7.26539,841.13494,1036.2019823474,1
141.48154,7.30643,841.05297,1033.7249683022,1
142.5014,7.32364,841.24948,1043.628953096,1
144.93522,7.30025,840.85774,1058.063339805,1
139.72686,7.2859,840.91096,1018.035929274,1
141.47531,7.28133,840.75852,1030.1284189623,1
142.05074,7.29724,841.0353,1036.5783419576,1
142.22065,7.28911,840.94545,1036.6619621215,1
142.19711,7.28553,840.89606,1035.9813108183,1
141.50608,7.31439,840.90053,1035.0306564912,1
141.07086,7.32577,840.67059,1033.4526740622,1
140.87452,7.291,840.86646,1027.11612532,1
144.76354,7.23603,840.95439,1047.5133183462,1
141.7919,7.29407,841.03913,1034.240044033,1
143.7212,7.2588,841.1079,1043.24344656,1
143.03189,7.28075,841.1788,1041.3794331175,1
140.07938,7.29138,841.09853,1021.3719897444,1
140.39157,7.28909,841.22265,1023.3267889713,1
143.23561,7.25397,841.42704,1039.0268178717,1
141.01088,7.27756,841.32527,1026.2151398528,1
142.56027,7.30184,841.21967,1040.9522818968,1
138.75786,7.28019,841.06681,1010.1835847934,1
141.82014,7.27742,841.12834,1032.0847232388,1
141.7628,7.27889,841.61227,1031.875827292,1
139.6357,7.28235,841.80984,1016.876039895,1
142.23457,7.31097,841.50113,1039.8726742329,1
141.12694,7.30178,841.60418,1030.4778679532,1
139.32584,7.28944,841.45302,1015.6073511296,1
142.28908,7.28934,841.46813,1037.1934824072,1
142.92484,7.30278,841.47431,1043.7486630552,1
141.0624,7.27208,841.44322,1025.817057792,1
142.78565,7.25883,841.55287,1036.4567597895,1
141.92431,7.27787,841.29973,1032.9066780197,1
137.86214,7.28156,841.53264,1003.8514441384,1
140.37831,7.2752,841.21797,1021.280280912,1
142.32355,7.31066,841.46238,1040.479084043,1
143.16505,7.30303,841.51369,1045.5386551015,1
142.43996,7.28125,841.33869,1037.14095875,1
141.85669,7.27457,841.33656,1031.9464213733,1
143.73557,7.277,841.32102,1045.96374289,1
142.79481,7.29377,841.25949,1041.5125013337,1
141.43533,7.31422,841.34848,1034.4891193926,1
141.98555,7.29295,841.42108,1035.4935168725,1
142.03682,7.29253,840.91416,1035.8077709546,1
141.80395,7.3087,840.99208,1036.402529365,1
140.70391,7.29592,841.02103,1026.5644710472,1
141.12218,7.28826,840.92565,1028.5351396068,1
142.70816,7.26288,840.91927,1036.4722411008,1
138.12665,7.27073,840.72212,1004.2815779545,1
141.69148,7.30255,840.87711,1034.709117274,1
141.88037,7.28253,840.61013,1033.2480509361,1
140.82583,7.26988,841.14899,1023.7868850004,1
141.18595,7.29484,841.06425,1029.928915498,1
141.36153,7.28949,840.38424,1030.4534593197,1
139.75854,7.29838,840.56499,1020.0109331652,1
143.14131,7.30633,840.54051,1045.8376474923,1
139.78613,7.27864,840.58692,1017.4529172632,1
139.1824,7.31033,840.70402,1017.469274192,1
142.77902,7.29953,840.49644,1042.2197398606,1
140.03975,7.27277,840.87839,1018.4768926075,1
143.68015,7.28184,840.72105,1046.255863476,1
142.23852,7.28799,840.6955,1036.6329113748,1
141.51003,7.30805,840.57734,1034.1623747415,1
145.13585,7.26662,840.98676,1054.647070327,1
143.47911,7.26852,840.74681,1042.8807806172,1
140.69237,7.32059,840.83602,1029.9511568983,1
141.45916,7.30164,840.34442,1032.8838610224,1
141.74711,7.26979,840.5535,1030.4717228069,1
145.75699,7.24261,840.44406,1055.6610333439,1
140.63983,7.29025,840.79642,1025.2995206575,1
138.98526,7.33008,840.68124,1018.7730746208,1
142.23933,7.27868,840.44215,1035.3145664844,1
143.40167,7.25002,840.68379,1039.6649755334,1
138.88738,7.30846,841.08938,1015.0528612348,1
140.55657,7.30307,840.7449,1026.4944696699,1
143.6597,7.28012,840.68613,1045.859855164,1
143.6021,7.30573,840.75575,1049.118170033,1
141.26106,7.31683,840.91863,1033.5831616398,1
141.4995,7.31134,840.89457,1034.55095433,1
141.36639,7.29653,840.78705,1031.4841056267,1
140.29459,7.27315,840.78003,1020.3835972585,1
140.34763,7.2788,840.88733,1021.562329244,1
142.00169,7.29092,840.72829,1035.3229616548,1
140.40711,7.35796,841.5518,1033.1098990956,1
140.20966,7.39433,841.4115,1036.7564952278,1
140.48667,7.36723,841.46579,1034.9976098241,1
141.48159,7.33262,841.47388,1037.4307364658,1
141.00217,7.3405,841.47282,1035.026428885,1
141.9525,7.35763,841.1392,1044.433972575,1
141.59729,7.36846,841.17816,1043.3539674734,1
140.63097,7.35505,840.92395,1034.3478158985,1
141.77408,7.33319,841.60482,1039.6562657152,1
142.10373,7.33801,841.50071,1042.7585917773,1
143.15027,7.30549,841.67784,1045.7828659823,1
144.69875,7.28722,841.84774,1054.451624975,1
143.11085,7.29884,841.82964,1044.543196414,1
141.2397,7.29432,841.89288,1030.247568504,1
140.16036,7.28626,841.55095,1021.2448246536,1
141.22999,7.28951,841.70382,1029.4974244049,1
136.31817,7.31022,841.64144,996.5158126974,1
143.6926,7.32241,841.73107,1052.176131166,1
143.93717,7.27918,841.82709,1047.7445691206,1
143.65768,7.29006,841.66209,1047.2731066608,1
144.28164,7.28221,841.72937,1050.6892016244,1
142.65178,7.29823,841.61376,1041.1055003494,1
141.67999,7.29912,841.67103,1034.1392486088,1
141.24223,7.29963,841.55117,1031.0160193749,1
141.61419,7.30597,841.67061,1034.6290237143,1
141.7549,7.30181,841.62717,1035.067346369,1
142.72537,7.29774,841.77365,1041.5726416638,1
140.25289,7.29466,841.72064,1023.0971465674,1
141.93752,7.29076,841.60226,1034.8323933152,1
144.19889,7.30714,841.80857,1053.6814770746,1
146.98483,7.22795,841.52753,1062.3990019985,1
141.45572,7.22196,841.36956,1021.5875516112,1
140.58046,7.21586,841.18667,1014.4089180956,1
141.25899,7.20686,841.53711,1018.0337646714,1
143.2183,7.23138,841.76194,1035.665950254,1
144.37872,7.25528,841.70978,1047.5080396416,1
139.42155,7.23576,841.70446,1008.820874628,1
147.03357,7.2142,841.43322,1060.729580694,1
144.31885,7.22953,841.68168,1043.3574556405,1
142.02867,7.2586,841.5188,1030.929304062,1
141.12972,7.30602,841.08703,1031.0965569144,1
142.67678,7.28004,841.30569,1038.6926654712,1
141.44919,7.29652,841.21946,1032.0868438188,1
140.84269,7.29244,841.08789,1027.0868662636,1
142.21174,7.29463,841.35444,1037.3820249562,1
141.50851,7.28544,841.17369,1030.9517590944,1
141.80445,7.29587,841.19966,1034.5868326215,1
139.81882,7.32118,841.30292,1023.6387486076,1
141.0253,7.28063,841.2861,1026.753029939,1
143.05694,7.26286,841.61035,1039.0025272484,1
140.38069,7.28847,841.38106,1023.1604476443,1
140.69075,7.30073,841.36317,1027.1451792475,1
139.21657,7.30444,841.70595,1016.8990825708,1
140.49487,7.31311,841.3983,1027.4544387457,1
141.60498,7.2933,841.47857,1032.767600634,1
138.2625,7.29843,841.32336,1009.099177875,1
142.99003,7.31026,841.58523,1045.2942967078,1
141.19132,7.30214,841.43322,1030.9987854248,1
143.26709,7.30937,841.52349,1047.1921696333,1
