V,I,G,P,no_module_fault,fault,partial_shading
140.82295,7.28408,854.62286,1025.765633636,2,1,0
142.81865,7.32388,854.60434,1045.986654362,2,1,0
142.15991,7.31675,854.60839,1040.1485214925,2,1,0
140.42958,7.26334,854.35673,1019.9877855972,2,1,0
143.09045,7.29446,854.60115,1043.767563907,2,1,0
145.26709,7.32514,854.6333,1064.1017716426,2,1,0
143.62341,7.30664,854.36674,1049.4045524424,2,1,0
143.15974,7.28911,854.72059,1043.5070924314,2,1,0
143.8078,7.31769,854.93456,1052.340899982,2,1,0
140.59428,7.34477,854.59008,1032.6326499156,2,1,0
141.71274,7.28988,855.04186,1033.0688690712,2,1,0
143.62913,7.28904,855.05187,1046.9184737352,2,1,0
140.11562,7.3211,854.86813,1025.800465582,2,1,0
139.32944,7.35022,855.15683,1024.1020364768,2,1,0
142.29854,7.32759,854.90496,1042.7053587186,2,1,0
142.72157,7.30771,854.64394,1042.9678443047,2,1,0
141.20493,7.33039,855.19856,1035.0872068227,2,1,0
140.33483,7.34001,855.22049,1030.0590555483,2,1,0
142.4435,7.31979,854.87941,1042.656506865,2,1,0
141.75536,7.31431,855.0078,1036.8426472016,2,1,0
141.05071,7.38616,855.69718,1041.8231121736,2,1,0
140.01449,7.3982,855.85154,1035.855199918,2,1,0
144.44229,7.37277,855.95799,1064.9397824433,2,1,0
141.56029,7.40556,855.77021,1048.3332212124,2,1,0
141.32347,7.40597,855.81194,1046.6373791159,2,1,0
139.18807,7.35877,855.76084,1024.2529938739,2,1,0
143.72353,7.38058,855.60499,1060.7630110474,2,1,0
143.57508,7.42129,855.74061,1065.5123054532,2,1,0
135.95552,7.41546,855.97715,1008.1727203392,2,1,0
141.43593,7.37483,856.05678,1043.0659396419,2,1,0
142.58811,7.3795,855.5605,1052.228957745,2,1,0
138.16203,7.3605,855.31353,1016.941621815,2,1,0
140.81865,7.36953,855.30459,1037.7672657345,2,1,0
142.32608,7.37591,855.69292,1049.7843567328,2,1,0
142.06405,7.3769,855.56923,1047.992290445,2,1,0
139.46999,7.38853,855.28926,1030.4782052147,2,1,0
140.42543,7.39722,855.67206,1038.7577993046,2,1,0
140.81627,7.40467,855.48385,1042.6980099809,2,1,0
141.83209,7.3888,855.72209,1047.968946592,2,1,0
142.03135,7.39729,855.68739,1050.6470850415,2,1,0
139.51261,7.40492,855.24625,1033.0797160412,2,1,0
138.7572,7.40891,855.42488,1028.039606652,2,1,0
142.60774,7.36871,855.15364,1050.8350798154,2,1,0
140.68169,7.3824,855.23092,1038.568508256,2,1,0
141.00283,7.40812,855.42828,1044.5658849796,2,1,0
140.80437,7.39893,855.10658,1041.8016773241,2,1,0
139.66541,7.38084,855.19537,1030.8480447444,2,1,0
143.56515,7.39214,855.59669,1061.253687921,2,1,0
139.64188,7.37934,855.25583,1030.4649107592,2,1,0
139.74816,7.39793,855.24327,1033.8471053088,2,1,0
140.35087,7.48298,856.01824,1050.2427531926,2,1,0
139.89064,7.48888,855.62054,1047.6242160832,2,1,0
141.82323,7.4183,855.73337,1052.087267109,2,1,0
138.10053,7.41414,855.94011,1023.8966634942,2,1,0
137.09008,7.48177,855.48002,1025.6764478416,2,1,0
139.33096,7.51207,855.58051,1046.6639246872,2,1,0
139.95492,7.42985,855.52324,1039.844062362,2,1,0
142.64034,7.41341,855.35164,1057.4513229594,2,1,0
139.5659,7.48774,855.58094,1045.033172066,2,1,0
138.93505,7.49475,855.5869,1041.2834659875,2,1,0
139.84798,7.45228,855.98269,1042.1863043944,2,1,0
139.27786,7.44153,855.77063,1036.4403735258,2,1,0
137.6686,7.44647,855.78703,1025.145099842,2,1,0
141.31517,7.46621,855.96459,1055.0887354057,2,1,0
140.2626,7.47823,856.02314,1048.915983198,2,1,0
138.79551,7.44159,856.05209,1032.8592792609,2,1,0
137.8997,7.42811,856.26926,1024.334140567,2,1,0
139.73212,7.45884,855.92989,1042.2395259408,2,1,0
138.90043,7.46882,855.70059,1037.4223095926,2,1,0
140.26033,7.45293,855.93244,1045.3504212669,2,1,0
137.78182,7.47823,855.10658,1030.3641397786,2,1,0
139.18868,7.43485,855.28968,1034.846957498,2,1,0
140.88277,7.42094,855.11893,1045.4825832038,2,1,0
139.47834,7.47552,855.07827,1042.6731202368,2,1,0
136.70992,7.5081,854.96309,1026.431750352,2,1,0
140.79931,7.42805,855.08976,1045.8643146455,2,1,0
142.2416,7.41324,855.50195,1054.471118784,2,1,0
139.35606,7.46838,855.27882,1040.7640113828,2,1,0
140.11102,7.46649,855.08529,1046.1375297198,2,1,0
137.97035,7.41884,855.10211,1023.579951394,2,1,0
140.06976,7.47338,855.57604,1046.7945429888,2,1,0
139.33845,7.47336,855.58796,1041.326398692,2,1,0
139.18848,7.44213,855.4764,1035.8587626624,2,1,0
138.16917,7.43511,855.58434,1027.3029775587,2,1,0
139.67695,7.44843,855.61947,1040.3739846885,2,1,0
137.01451,7.44269,855.86282,1019.7565234319,2,1,0
139.42743,7.45885,855.75126,1039.9682862555,2,1,0
138.54027,7.45681,855.71251,1033.0684707387,2,1,0
139.05339,7.4404,855.68717,1034.612842956,2,1,0
138.93925,7.46733,855.51302,1037.5052297025,2,1,0
140.07407,7.45094,855.76574,1043.6834911258,2,1,0
138.89785,7.45356,856.00653,1035.283458846,2,1,0
140.34035,7.44428,855.69739,1044.732860698,2,1,0
143.35253,7.44325,855.49003,1067.0087189225,2,1,0
139.43203,7.46047,855.77255,1040.2284768541,2,1,0
137.01887,7.43401,855.56114,1018.5996497687,2,1,0
140.83996,7.43321,855.38379,1046.8929990716,2,1,0
136.49977,7.47447,855.41742,1020.2634358719,2,1,0
138.88409,7.45304,855.22049,1035.1086781336,2,1,0
139.0336,7.44718,855.35717,1035.408245248,2,1,0
139.19992,7.44113,856.07722,1035.8047007096,2,1,0
141.13853,7.43336,855.9235,1049.1335033608,2,1,0
141.93772,7.44902,855.94969,1057.2969150344,2,1,0
140.37805,7.45181,855.7404,1046.0705567705,2,1,0
141.48801,7.42958,855.39805,1051.1964893358,2,1,0
139.57572,7.44353,855.5292,1038.9360590916,2,1,0
138.14973,7.45446,855.77148,1029.8316362958,2,1,0
139.87763,7.43386,855.84579,1039.8307185518,2,1,0
141.5483,7.44685,855.84621,1054.088957855,2,1,0
137.80657,7.45741,855.60372,1027.6800931837,2,1,0
141.85846,7.43168,855.61862,1054.2466800128,2,1,0
135.70812,7.44367,855.91775,1010.1664616004,2,1,0
136.6466,7.47726,856.00781,1021.742156316,2,1,0
138.67136,7.47503,855.73891,1036.5725761408,2,1,0
139.35722,7.4531,855.75935,1038.643296382,2,1,0
142.00316,7.45357,855.58221,1058.4304932812,2,1,0
140.22798,7.43877,855.79448,1043.1236907846,2,1,0
139.56135,7.44506,855.82216,1039.042624431,2,1,0
142.19306,7.43791,855.76084,1057.6191829046,2,1,0
141.86478,7.46275,855.72635,1058.701386945,2,1,0
140.03196,7.46462,855.96012,1045.2853692552,2,1,0
139.40996,7.41912,856.20134,1034.2992224352,2,1,0
138.53698,7.4551,855.98716,1032.807039598,2,1,0
138.19361,7.46502,856.08935,1031.6180625222,2,1,0
139.1907,7.45652,855.77915,1037.878238364,2,1,0
138.87503,7.45607,855.9169,1035.4619449321,2,1,0
140.27252,7.45609,856.03996,1045.8845336468,2,1,0
136.95175,7.45102,855.97225,1020.430228285,2,1,0
139.5945,7.44259,855.90221,1038.944629755,2,1,0
140.87179,7.44839,855.88369,1049.2680319181,2,1,0
142.41784,7.4226,856.40764,1057.110659184,2,1,0
137.87328,7.47776,856.2205,1030.9832982528,2,1,0
136.30167,7.45985,856.22071,1016.7900129495,2,1,0
138.2258,7.41097,856.70422,1024.387257026,2,1,0
139.58013,7.39937,856.21284,1032.8050265181,2,1,0
141.93357,7.45659,856.0604,1058.3404387263,2,1,0
136.93308,7.48091,856.42255,1024.3840475028,2,1,0
141.6889,7.43243,856.51324,1053.092831027,2,1,0
139.22224,7.41341,856.3063,1032.1115462384,2,1,0
139.55583,7.46395,856.19367,1041.6377373285,2,1,0
141.84024,7.41639,855.86474,1051.9425375336,2,1,0
139.04833,7.4738,855.67248,1039.219408754,2,1,0
138.51673,7.47746,855.6859,1035.7533079058,2,1,0
138.49046,7.43443,855.60116,1029.5976305378,2,1,0
139.76988,7.46151,855.6563,1042.8943573188,2,1,0
138.86845,7.46702,855.69548,1036.933493519,2,1,0
141.63161,7.44046,855.78958,1053.8043289406,2,1,0
141.61835,7.43319,855.66077,1052.6761030365,2,1,0
136.31776,7.4437,855.64396,1014.708510112,2,1,0
143.14688,7.42837,855.48811,1063.3479889856,2,1,0
141.01174,7.35936,855.6959,1037.7561588864,2,1,0
139.76294,7.38913,855.90817,1032.7265328422,2,1,0
141.07784,7.38703,856.11426,1042.1462364152,2,1,0
140.53678,7.37522,855.82641,1036.4896705916,2,1,0
142.37366,7.3667,856.21667,1048.824041122,2,1,0
139.40951,7.39442,855.83706,1030.8524689342,2,1,0
141.30484,7.39659,855.62011,1045.1739664956,2,1,0
143.48463,7.38302,855.9318,1059.3498929826,2,1,0
142.72097,7.34416,855.73891,1048.1656390352,2,1,0
140.22798,7.37199,855.55198,1033.7592662802,2,1,0
143.00238,7.32444,855.78,1047.4123521672,2,1,0
142.25648,7.32037,855.32864,1041.3700684976,2,1,0
140.38023,7.3219,855.50961,1027.850006037,2,1,0
141.84899,7.33511,855.93798,1040.4779450389,2,1,0
139.273,7.30832,855.50195,1017.85165136,2,1,0
141.71153,7.30724,855.7619,1035.5201604772,2,1,0
142.28903,7.33111,855.48449,1043.1365307233,2,1,0
140.60526,7.33647,855.45213,1031.5462718322,2,1,0
142.37826,7.31971,855.51493,1042.1675735046,2,1,0
140.71256,7.31282,855.58562,1029.0056230192,2,1,0
139.06741,7.34098,855.3757,1020.8910754618,2,1,0
141.15487,7.3428,855.55326,1036.471979436,2,1,0
141.10219,7.30158,855.6925,1030.2689284602,2,1,0
141.72372,7.29507,855.79895,1033.8844580604,2,1,0
140.24626,7.31532,855.55752,1025.9462707032,2,1,0
141.05785,7.31477,855.20239,1031.8057294445,2,1,0
140.86126,7.29971,855.2999,1028.2463482346,2,1,0
143.76159,7.29012,855.57987,1048.0392424908,2,1,0
142.28822,7.31247,855.58562,1040.4783401034,2,1,0
138.877,7.30785,855.26456,1014.89228445,2,1,0
141.14384,7.3194,855.38315,1033.088222496,2,1,0
140.68371,7.30543,855.19026,1027.7549955453,2,1,0
142.71105,7.33764,855.13639,1047.162308922,2,1,0
141.40703,7.33262,855.3346,1036.8840163186,2,1,0
142.6495,7.27956,855.15513,1038.42559422,2,1,0
140.3204,7.28145,855.09892,1021.73597658,2,1,0
141.39296,7.32696,855.45298,1035.9805622016,2,1,0
141.62174,7.34339,855.35377,1039.9836692986,2,1,0
141.30368,7.3209,855.21772,1034.470110912,2,1,0
141.39701,7.30287,855.18238,1032.6039824187,2,1,0
141.09191,7.38433,855.05698,1041.8692237703,2,1,0
142.26033,7.34307,855.13895,1044.6275614131,2,1,0
139.45967,7.3733,855.90306,1028.277984811,2,1,0
141.31416,7.4229,855.48257,1048.960878264,2,1,0
140.6337,7.36992,855.05229,1036.459118304,2,1,0
143.30647,7.35324,855.47533,1053.7668674628,2,1,0
142.14812,7.40899,855.55092,1053.1739995988,2,1,0
140.27085,7.41495,855.08189,1040.1013392075,2,1,0
140.61513,7.34929,855.18515,1033.4213687577,2,1,0
140.09102,7.37521,855.46831,1033.2006916142,2,1,0
143.12335,7.38838,855.09466,1057.449696673,2,1,0
140.70694,7.3822,855.15172,1038.726772468,2,1,0
140.13116,7.44158,855.29011,1042.7972376328,2,1,0
138.68279,7.4804,855.3427,1037.402742316,2,1,0
139.88811,7.41994,855.18685,1037.9613829134,2,1,0
140.31048,7.42372,855.20729,1041.6257165856,2,1,0
137.94145,7.46019,854.99013,1029.0694258755,2,1,0
139.15244,7.45915,855.08487,1037.958922826,2,1,0
138.37127,7.40995,855.27563,1025.3241921365,2,1,0
140.32096,7.39255,855.27095,1037.329712848,2,1,0
139.58747,7.47372,855.01354,1043.2376662884,2,1,0
139.78628,7.43478,854.94435,1039.2802388184,2,1,0
141.02439,7.40583,854.80873,1044.4026581937,2,1,0
141.84297,7.43403,855.00034,1054.4648942691,2,1,0
138.234,7.46416,855.02568,1031.80069344,2,1,0
139.10694,7.45632,854.9435,1037.2258588608,2,1,0
140.25643,7.42837,855.13213,1041.8766569191,2,1,0
139.01351,7.42176,855.30203,1031.7249079776,2,1,0
139.12531,7.45796,854.71718,1037.5909969676,2,1,0
141.45375,7.4539,854.7076,1054.382107125,2,1,0
140.96927,7.39607,855.20601,1042.6185887689,2,1,0
140.14143,7.36693,855.07656,1032.4121049099,2,1,0
139.22942,7.36806,855.0821,1025.8507203252,2,1,0
139.36846,7.386,855.28606,1029.37544556,2,1,0
142.43733,7.36211,855.54517,1048.6392915663,2,1,0
139.05303,7.35808,855.43041,1023.1633189824,2,1,0
139.70914,7.37221,855.54176,1029.9651189994,2,1,0
141.55968,7.38494,855.71379,1045.4097432192,2,1,0
140.61341,7.37897,855.28777,1037.5821339877,2,1,0
139.41462,7.35113,855.44191,1024.8549955206,2,1,0
141.26486,7.37604,855.16471,1041.9752579544,2,1,0
139.73308,7.39746,855.1943,1033.6698699768,2,1,0
139.75763,7.3835,854.85216,1031.900461105,2,1,0
144.13831,7.3537,855.16471,1059.949890247,2,1,0
139.25422,7.38927,855.08529,1028.9870302194,2,1,0
139.00323,7.42526,854.99502,1032.1351235898,2,1,0
141.19724,7.38825,854.97693,1043.20050843,2,1,0
141.22346,7.34969,855.19153,1037.9486517274,2,1,0
139.64587,7.37212,855.0953,1029.4861111444,2,1,0
141.7917,7.38998,854.82832,1047.837827166,2,1,0
141.20711,7.3456,855.40273,1037.250947216,2,1,0
139.43836,7.36283,855.24412,1026.6609401588,2,1,0
137.46047,7.40267,855.43722,1017.5744974549,2,1,0
138.87037,7.37922,855.08615,1024.7550117114,2,1,0
140.33523,7.35231,855.13,1031.7881148813,2,1,0
142.00139,7.37274,854.88431,1046.9393281086,2,1,0
140.06678,7.40402,855.02866,1037.0572404556,2,1,0
141.28009,7.34963,855.22177,1038.3563878667,2,1,0
142.23052,7.33009,855.02547,1042.5625123468,2,1,0
142.17864,7.37585,855.51706,1048.688321844,2,1,0
140.85079,7.42983,854.65161,1046.4974250657,2,1,0
140.81181,7.38854,854.78999,1040.3936906574,2,1,0
141.4579,7.3556,854.75465,1040.50772924,2,1,0
141.83092,7.37037,854.95776,1045.3463578404,2,1,0
140.90175,7.39758,854.90922,1042.331967765,2,1,0
139.21631,7.38457,854.78425,1028.0525863367,2,1,0
141.49834,7.35493,854.65161,1040.7103858162,2,1,0
140.38625,7.37818,854.60306,1035.795022025,2,1,0
141.60863,7.41123,854.54601,1049.4941269149,2,1,0
142.68726,7.36014,854.33928,1050.1982098164,2,1,0
140.33442,7.35786,854.53451,1032.5610155412,2,1,0
138.39931,7.40179,854.36333,1024.4026287649,2,1,0
137.03562,7.41419,854.61733,1016.0081234478,2,1,0
140.65147,7.36698,854.75998,1036.1765664606,2,1,0
140.84603,7.33737,854.51599,1033.4394351411,2,1,0
141.28531,7.38734,854.43913,1043.7226219754,2,1,0
141.92891,7.39608,854.91029,1049.7175726728,2,1,0
140.07933,7.39063,854.60477,1035.2744986779,2,1,0
141.24563,7.36984,854.86153,1040.9576937992,2,1,0
140.09021,7.36813,854.80405,1032.2028790073,2,1,0
141.77044,7.3743,853.93774,1045.457755692,2,1,0
139.78921,7.38524,854.05441,1032.3768652604,2,1,0
138.89082,7.3938,853.78998,1026.930944916,2,1,0
139.3055,7.39629,853.94476,1030.343876595,2,1,0
141.51201,7.37358,853.91219,1043.4501266958,2,1,0
140.62561,7.35676,853.91709,1034.5488626236,2,1,0
138.98759,7.37038,853.89814,1024.3913535842,2,1,0
141.65929,7.39354,853.88409,1047.3636269866,2,1,0
138.60768,7.37813,853.96137,1022.6654820384,2,1,0
137.66247,7.3572,853.92901,1012.810324284,2,1,0
139.25453,7.37712,854.27051,1027.2973783536,2,1,0
140.25162,7.38569,854.15384,1035.8549873178,2,1,0
140.72182,7.37262,854.38079,1037.4885045684,2,1,0
141.69305,7.37593,854.42295,1045.1180182865,2,1,0
141.7589,7.39872,854.65118,1048.834408608,2,1,0
139.85678,7.38796,854.3429,1033.2562963688,2,1,0
142.0927,7.37225,854.30713,1047.542907575,2,1,0
137.95001,7.38999,854.37121,1019.4491943999,2,1,0
140.74313,7.40222,854.51237,1041.8116117486,2,1,0
141.45274,7.39404,854.28222,1045.9072176696,2,1,0
140.79835,7.31681,854.2737,1030.1947752635,2,1,0
140.94604,7.34041,854.10082,1034.6017214764,2,1,0
143.32904,7.3984,854.45105,1060.405569536,2,1,0
139.743,7.39196,854.5971,1032.97466628,2,1,0
142.34911,7.35049,854.00693,1046.3357095639,2,1,0
144.06112,7.34643,854.10657,1058.3349338016,2,1,0
139.91671,7.3623,854.53408,1030.108794033,2,1,0
140.87908,7.36849,854.12765,1038.0660921892,2,1,0
140.45873,7.38799,854.02844,1037.7076926527,2,1,0
141.45972,7.40266,854.25624,1047.1782108552,2,1,0
138.29955,7.46323,853.47084,1032.1613505465,2,1,0
140.66589,7.40559,853.40739,1041.7139083251,2,1,0
139.39559,7.43595,853.5147,1036.5386374605,2,1,0
140.34607,7.46458,853.58538,1047.6244672006,2,1,0
140.08201,7.43829,853.42634,1041.9706141629,2,1,0
140.61847,7.41563,853.46147,1042.7745446861,2,1,0
141.7385,7.44265,853.71291,1054.910047025,2,1,0
138.26898,7.44138,853.61114,1028.9120223924,2,1,0
139.56261,7.44619,853.71802,1039.2097109559,2,1,0
139.42085,7.42868,853.40569,1035.712879978,2,1,0
141.33931,7.42311,853.32095,1049.1772454541,2,1,0
136.77718,7.4547,853.65692,1019.632843746,2,1,0
140.36434,7.42799,853.93007,1042.6249138766,2,1,0
139.50628,7.40452,853.48936,1032.9770403856,2,1,0
141.10983,7.43815,853.72015,1049.5960820145,2,1,0
138.35249,7.4608,853.84044,1032.220257392,2,1,0
137.4629,7.44976,854.01417,1024.065613904,2,1,0
139.63089,7.40941,853.8694,1034.5825126749,2,1,0
138.66579,7.45267,853.78296,1033.4303731593,2,1,0
139.10977,7.47128,853.79999,1039.3280424056,2,1,0
138.78296,7.4529,853.90346,1034.335522584,2,1,0
139.04509,7.39037,853.59688,1027.5946617833,2,1,0
139.48325,7.40921,853.93263,1033.4606907325,2,1,0
141.11783,7.42101,853.90154,1047.2368276083,2,1,0
139.07946,7.4497,854.08081,1036.100253162,2,1,0
139.82236,7.45054,854.00246,1041.7520860744,2,1,0
139.4624,7.43994,853.90261,1037.591888256,2,1,0
139.74847,7.44352,853.95371,1040.2205314144,2,1,0
139.42575,7.44447,853.64138,1037.9508131025,2,1,0
137.90294,7.41134,853.98011,1022.0455753396,2,1,0
142.13957,7.33169,853.94604,1042.1232639733,2,1,0
139.94277,7.36935,854.23729,1031.2872520995,2,1,0
143.08655,7.39144,854.37632,1057.615649132,2,1,0
139.57436,7.37546,854.23538,1029.4251092056,2,1,0
141.8046,7.35484,854.45467,1042.950144264,2,1,0
139.75763,7.36234,854.50939,1028.9431896542,2,1,0
140.12337,7.40057,854.07591,1036.9928083209,2,1,0
140.40129,7.34859,854.36887,1031.7515156811,2,1,0
140.30411,7.32743,854.44807,1028.0685447373,2,1,0
141.65954,7.35037,853.94114,1041.2500330298,2,1,0
140.70881,7.35438,853.80787,1034.8260580878,2,1,0
142.36014,7.34354,853.35885,1045.4273824956,2,1,0
138.34733,7.41699,853.30499,1026.1207631367,2,1,0
140.0764,7.39019,853.66948,1035.191210516,2,1,0
139.08609,7.34765,853.32159,1021.9559091885,2,1,0
140.26706,7.37491,853.36481,1034.4569434646,2,1,0
139.88867,7.40673,853.54834,1036.1176087491,2,1,0
140.84669,7.38637,853.30839,1040.3457656153,2,1,0
139.73075,7.37331,853.40292,1030.2781362825,2,1,0
141.0289,7.34564,853.44806,1035.947528996,2,1,0
138.87948,7.35658,854.44041,1021.6780049784,2,1,0
138.832,7.36664,854.59455,1022.72536448,2,1,0
142.52863,7.38673,854.23623,1052.8205070799,2,1,0
141.72018,7.39077,854.42167,1047.4212547386,2,1,0
140.80852,7.37072,854.57177,1037.8601745344,2,1,0
141.88032,7.3717,854.43934,1045.899154944,2,1,0
141.03047,7.38344,854.50555,1041.2900134168,2,1,0
143.15154,7.37855,854.60413,1056.250795467,2,1,0
140.03246,7.35403,854.48959,1029.8029118138,2,1,0
140.29368,7.37047,854.35993,1034.0303596296,2,1,0
143.194,7.31726,853.91453,1047.78772844,2,1,0
141.07005,7.32328,853.88472,1033.095475764,2,1,0
143.98732,7.30294,853.919,1051.5307587208,2,1,0
138.09719,7.29493,853.81766,1007.4093342467,2,1,0
140.97241,7.29649,853.93582,1028.6037798409,2,1,0
143.45345,7.29683,854.084,1046.7554375635,2,1,0
140.25025,7.31322,854.16746,1025.680933305,2,1,0
144.83916,7.30387,854.1945,1057.8863955492,2,1,0
142.19792,7.29192,854.34609,1036.8958568064,2,1,0
144.58239,7.30189,853.97372,1055.7247077171,2,1,0
145.60687,7.27766,853.02608,1059.6772935242,2,1,0
140.92554,7.29118,853.04907,1027.5134787372,2,1,0
142.01212,7.3202,852.94518,1039.557120824,2,1,0
141.62432,7.31516,853.14297,1036.0045606912,2,1,0
139.74634,7.27636,853.36353,1016.8446785224,2,1,0
141.76933,7.30195,853.094,1035.1925591935,2,1,0
141.80395,7.30222,853.35885,1035.483639769,2,1,0
142.67845,7.27322,853.11188,1037.731756109,2,1,0
141.95619,7.24638,853.05589,1028.6684960922,2,1,0
142.6907,7.32492,853.28902,1045.197962244,2,1,0
140.72172,7.41755,853.41186,1043.810394186,2,1,0
138.78934,7.40484,853.45274,1027.7128564056,2,1,0
140.50646,7.32796,853.61753,1029.6257186216,2,1,0
138.18202,7.35165,853.62903,1015.865847333,2,1,0
144.77062,7.40287,853.52215,1071.7180796794,2,1,0
141.29265,7.38475,853.71738,1043.4108970875,2,1,0
139.32109,7.33856,853.19534,1022.4161782304,2,1,0
141.29933,7.35037,853.52939,1038.6023562521,2,1,0
140.76302,7.38963,853.56856,1040.1866354826,2,1,0
141.80673,7.38099,853.33564,1046.6740560627,2,1,0
140.04795,7.4253,853.34246,1039.898043135,2,1,0
139.30469,7.45105,853.32393,1037.9662104245,2,1,0
139.61611,7.45805,853.40569,1041.2639291855,2,1,0
139.26566,7.43915,853.46552,1036.018134589,2,1,0
138.96891,7.41174,853.40846,1030.0014290034,2,1,0
139.52648,7.44451,853.33713,1038.7062756248,2,1,0
137.21737,7.43908,853.35459,1020.7709928196,2,1,0
140.82675,7.41828,853.07547,1044.69226299,2,1,0
137.05171,7.43494,853.21301,1018.9712407474,2,1,0
141.69012,7.44613,853.12359,1055.0430532356,2,1,0
137.81138,7.43143,853.60263,1024.1356236734,2,1,0
139.64866,7.42012,853.22791,1036.2098150392,2,1,0
140.66574,7.42597,853.13871,1044.5795652678,2,1,0
141.73025,7.41971,853.61199,1051.5973532275,2,1,0
139.48406,7.45706,853.47339,1040.1410044636,2,1,0
139.88006,7.44717,853.2558,1041.7105864302,2,1,0
140.49214,7.41343,853.52747,1041.5286454402,2,1,0
139.98944,7.44058,853.50639,1041.6026274752,2,1,0
141.00764,7.4612,853.66841,1052.086203568,2,1,0
139.32453,7.42744,853.50277,1034.8245871032,2,1,0
139.93007,7.4455,852.86491,1041.849336185,2,1,0
139.93695,7.41893,853.24388,1038.1824364635,2,1,0
140.62586,7.42531,853.43358,1044.1906045166,2,1,0
138.19574,7.44858,852.99138,1029.3620250492,2,1,0
141.11691,7.44726,853.22344,1050.9343191666,2,1,0
136.98587,7.4379,853.45551,1018.887202473,2,1,0
140.02644,7.45373,853.18874,1043.7192766212,2,1,0
140.11208,7.47303,853.06057,1047.0617772024,2,1,0
140.40746,7.43711,853.39334,1044.2257248406,2,1,0
140.52706,7.42956,853.18469,1044.0542238936,2,1,0
140.36535,7.42176,853.76656,1041.757940016,2,1,0
139.97719,7.402,853.97372,1036.11116038,2,1,0
137.79781,7.45237,853.77785,1026.9202653097,2,1,0
141.03882,7.43481,853.40377,1048.5968293242,2,1,0
142.07468,7.44217,853.73484,1057.3439212556,2,1,0
137.79999,7.45657,853.70525,1027.5152714343,2,1,0
137.33394,7.45065,853.45764,1023.227120061,2,1,0
139.44666,7.43803,853.62924,1037.2084404798,2,1,0
135.85718,7.42919,853.3497,1009.3088030842,2,1,0
139.0089,7.47606,853.37524,1039.238876934,2,1,0
138.19989,7.49592,853.85832,1035.9353194488,2,1,0
136.91931,7.51637,853.4257,1029.1361941047,2,1,0
136.33194,7.50845,853.78956,1023.641554893,2,1,0
138.64934,7.45947,853.89111,1034.2505922498,2,1,0
137.33986,7.48725,853.46339,1028.297866785,2,1,0
139.50927,7.54202,853.87174,1052.1817045254,2,1,0
139.67604,7.51857,853.71121,1050.1640840628,2,1,0
139.31577,7.49597,854.03716,1044.3068324469,2,1,0
140.16168,7.50571,853.77678,1052.0129231928,2,1,0
137.27917,7.52062,853.77465,1032.4244714854,2,1,0
138.79131,7.43196,853.94753,1031.4914642676,2,1,0
139.15335,7.45025,854.2209,1036.7272458375,2,1,0
141.62007,7.4519,854.14532,1055.338599633,2,1,0
142.89564,7.41702,854.51173,1059.8598197928,2,1,0
138.34829,7.41149,854.08549,1025.3669678521,2,1,0
139.60189,7.45465,854.18109,1040.6832292885,2,1,0
137.7593,7.46469,854.16874,1028.330469117,2,1,0
138.55768,7.4101,853.83789,1026.726264568,2,1,0
141.83609,7.4035,854.04185,1050.083492315,2,1,0
139.3967,7.46044,853.75379,1039.960716548,2,1,0
140.28503,7.43274,854.32757,1042.7021538822,2,1,0
140.04775,7.39641,854.305,1035.8505785775,2,1,0
141.04884,7.45,854.19514,1050.813858,2,1,0
139.34842,7.45407,854.35269,1038.7128770694,2,1,0
144.09442,7.41915,854.46106,1069.058116143,2,1,0
141.09454,7.42671,854.20834,1047.8682311634,2,1,0
138.05539,7.4472,854.16597,1028.126100408,2,1,0
141.10644,7.43248,854.00523,1048.7707931712,2,1,0
140.34247,7.42728,854.05931,1042.3628205816,2,1,0
143.70652,7.43615,854.30095,1068.623238698,2,1,0
141.31208,7.40769,854.00097,1046.7960818952,2,1,0
139.13731,7.41842,854.09124,1032.1790032502,2,1,0
140.86825,7.3719,854.12403,1038.466652175,2,1,0
140.96948,7.37103,853.95669,1039.0902661644,2,1,0
139.83725,7.38976,854.1202,1033.36371656,2,1,0
137.18113,7.38949,854.17364,1013.6985883237,2,1,0
140.6208,7.36486,854.03418,1035.652505088,2,1,0
141.36917,7.3712,854.20195,1042.060425904,2,1,0
138.65222,7.39132,853.81532,1024.8229267304,2,1,0
140.79111,7.3944,854.27817,1041.065783784,2,1,0
141.87086,7.29361,853.63243,1034.7507232046,2,1,0
140.39364,7.32253,854.05867,1028.0366407092,2,1,0
140.55718,7.32852,853.85172,1030.0761047736,2,1,0
141.85785,7.30636,853.92028,1036.464520926,2,1,0
141.54602,7.31885,853.99948,1035.954088477,2,1,0
141.92253,7.32827,853.88643,1040.0466189231,2,1,0
141.10208,7.34206,853.91666,1035.9799374848,2,1,0
143.58434,7.32003,854.0642,1051.0416763302,2,1,0
138.76843,7.29985,853.82894,1012.9887237355,2,1,0
143.20858,7.28518,853.80467,1043.3002828444,2,1,0
142.26266,7.3058,854.14851,1039.342541428,2,1,0
142.24965,7.35894,854.37866,1046.806639371,2,1,0
141.8623,7.32674,854.08017,1039.388187902,2,1,0
143.0042,7.27764,854.20791,1040.733086088,2,1,0
141.48736,7.30854,854.47319,1034.0660300544,2,1,0
142.55131,7.34996,854.28818,1047.7464264476,2,1,0
140.45387,7.31643,854.55474,1027.6209080841,2,1,0
