V,I,G,P,no_module_fault,fault,partial_shading
135.52363,9.75929,831.68879,1322.6144070227,0,0,0
140.448,9.72037,831.53763,1365.20652576,0,0,0
140.21796,9.74623,831.55125,1366.5964882908,0,0,0
138.94831,9.76607,831.57936,1356.9789218417,0,0,0
138.7654,9.75807,831.66622,1354.082486778,0,0,0
138.25794,9.75587,831.75245,1348.8264891078,0,0,0
139.2934,9.75772,831.62662,1359.185995048,0,0,0
138.6625,9.76932,831.58638,1354.6383345,0,0,0
138.10777,9.74788,831.65409,1346.2579690276,0,0,0
138.98886,9.82652,831.92,1365.7768125672,0,0,0
135.0428,9.83544,831.90276,1328.205356832,0,0,0
137.51756,9.812,832.06478,1349.32229872,0,0,0
135.9579,9.84872,831.89658,1339.011288888,0,0,0
135.16711,9.86961,832.01858,1334.0466605271,0,0,0
137.40469,9.80946,832.02859,1347.8658103674,0,0,0
137.04605,9.85434,832.20679,1350.498372357,0,0,0
137.16919,9.86788,832.02454,1353.5691066172,0,0,0
137.77949,9.82659,831.99367,1353.9025586391,0,0,0
138.93799,9.7964,831.93576,1361.092125236,0,0,0
140.07634,9.83653,831.3673,1377.8651207002,0,0,0
136.40315,9.85405,831.30812,1344.1234602575,0,0,0
138.36707,9.84936,831.11416,1362.8270845752,0,0,0
137.26196,9.85726,831.28001,1353.0268278296,0,0,0
138.36347,9.85023,831.4844,1362.9120030981,0,0,0
137.10066,9.83301,831.37433,1348.1121607866,0,0,0
138.45346,9.8439,831.3409,1362.922014894,0,0,0
139.42252,9.86235,831.35325,1375.033690122,0,0,0
137.40014,9.84929,831.57893,1353.2938249006,0,0,0
137.09114,9.82468,831.44565,1346.8765813352,0,0,0
136.37946,9.82211,831.90744,1339.5340578606,0,0,0
135.82023,9.85527,831.83293,1338.5450381121,0,0,0
137.34669,9.85019,831.9232,1352.8909923711,0,0,0
136.78058,9.84705,831.99133,1346.885210289,0,0,0
137.15557,9.88268,831.81675,1355.4646085276,0,0,0
136.37369,9.85726,831.85656,1344.2709194894,0,0,0
138.63203,9.84705,831.86593,1365.1165310115,0,0,0
137.7145,9.8142,831.85145,1351.5576459,0,0,0
140.18638,9.82394,831.778,1377.1825859372,0,0,0
138.18364,9.82423,831.79184,1357.5478615972,0,0,0
139.16029,9.73071,831.41031,1354.1284255059,0,0,0
137.35287,9.75746,831.28534,1340.2151349102,0,0,0
137.79321,9.73964,831.56807,1342.0562598444,0,0,0
137.43997,9.74446,831.76884,1339.2782900662,0,0,0
140.29479,9.74816,831.15419,1367.6160600864,0,0,0
140.1141,9.74516,831.48717,1365.434322756,0,0,0
139.29345,9.75304,831.2683,1358.534589588,0,0,0
139.82803,9.7626,831.34623,1365.085125678,0,0,0
135.83425,9.73493,831.40477,1322.3369153525,0,0,0
138.9139,9.7549,831.39157,1355.09120311,0,0,0
137.45247,9.78986,832.35667,1345.6404379542,0,0,0
138.57048,9.7535,832.06073,1351.54717668,0,0,0
139.32271,9.74651,832.1361,1357.9101862421,0,0,0
136.48742,9.76349,832.07202,1332.5935602958,0,0,0
139.81634,9.76376,832.08841,1365.1331878384,0,0,0
137.72629,9.74775,832.02348,1342.5214433475,0,0,0
139.81968,9.7194,832.11886,1358.963397792,0,0,0
137.24344,9.74204,831.66132,1337.0310822176,0,0,0
137.02499,9.75451,832.04966,1336.6116352049,0,0,0
138.83995,9.75508,832.13163,1354.394819446,0,0,0
138.71615,9.74158,831.37603,1351.314472517,0,0,0
137.38936,9.75736,831.65558,1340.5574456896,0,0,0
138.63841,9.78293,831.67069,1356.2898603413,0,0,0
139.00718,9.73058,831.63812,1352.6204855644,0,0,0
138.42041,9.71669,831.64302,1344.9882136429,0,0,0
139.37914,9.77159,831.61789,1361.9558106326,0,0,0
136.86313,9.75452,831.84804,1335.0341388476,0,0,0
138.9385,9.71446,831.47695,1349.71250071,0,0,0
139.11575,9.72717,831.54998,1353.2025499275,0,0,0
138.02552,9.75343,831.96642,1346.2222475336,0,0,0
137.26945,9.82375,831.97366,1348.5007594375,0,0,0
138.14649,9.81321,831.6213,1355.6605171329,0,0,0
139.22664,9.79054,831.55785,1363.1039879856,0,0,0
139.0046,9.82088,831.83591,1365.147496048,0,0,0
138.41586,9.81696,831.40477,1358.8229609856,0,0,0
134.33881,9.81888,831.69688,1319.0566547328,0,0,0
135.41937,9.81269,831.5389,1328.8282978053,0,0,0
137.7972,9.83564,831.6692,1355.323652208,0,0,0
138.0689,9.85381,831.34836,1360.504707509,0,0,0
139.67235,9.81946,831.52485,1371.507053931,0,0,0
138.35016,9.81924,831.65217,1358.4934250784,0,0,0
138.04309,9.84997,831.68389,1359.7202952073,0,0,0
138.49922,9.8518,831.43501,1364.466615596,0,0,0
137.12718,9.82072,831.65111,1346.6876391696,0,0,0
137.08785,9.80496,831.27341,1344.140885736,0,0,0
138.83575,9.84402,831.59043,1366.701899715,0,0,0
136.46682,9.82956,831.39945,1341.4087951992,0,0,0
138.16739,9.81064,831.37837,1355.5105230296,0,0,0
138.00427,9.80801,831.66963,1353.5472602027,0,0,0
136.18966,9.83034,831.36539,1338.7906622844,0,0,0
136.2341,9.80974,831.47461,1336.421100134,0,0,0
133.82999,9.82863,831.60107,1315.3654546137,0,0,0
138.07285,9.82268,831.50761,1356.245422238,0,0,0
137.14262,9.83919,831.75756,1349.3722952778,0,0,0
137.2276,9.85674,831.80695,1352.616774024,0,0,0
137.52505,9.82375,831.54785,1351.0117099375,0,0,0
137.75601,9.82888,831.58958,1353.9872915688,0,0,0
138.82745,9.8502,831.68006,1367.47814799,0,0,0
137.82292,9.80337,831.57382,1351.1290792404,0,0,0
135.80464,9.79448,831.50825,1330.1358303872,0,0,0
136.1313,9.81438,831.32898,1336.044308094,0,0,0
135.72791,9.83811,831.39456,1335.3061086501,0,0,0
137.74143,9.83906,831.07946,1355.2461942558,0,0,0
137.48669,9.82549,831.29257,1350.8740977281,0,0,0
139.27356,9.82227,831.25702,1367.9825101812,0,0,0
136.83205,9.83181,831.19166,1345.3067175105,0,0,0
138.78382,9.8089,831.04965,1361.316611998,0,0,0
140.25597,9.80741,831.35283,1375.5478027377,0,0,0
138.50089,9.83236,831.31599,1361.7906108004,0,0,0
134.43645,9.78821,831.34623,1315.8922042545,0,0,0
135.50415,9.8292,831.49228,1331.89739118,0,0,0
137.37271,9.85203,831.51719,1353.4000601013,0,0,0
136.48003,9.81587,831.46567,1339.6702320761,0,0,0
134.05583,9.84246,831.43458,1319.4391445418,0,0,0
138.32819,9.83829,831.5619,1360.9128483951,0,0,0
137.10542,9.8267,831.51889,1347.293830714,0,0,0
139.07166,9.82828,831.54657,1366.8352145448,0,0,0
137.13685,9.81188,831.54444,1345.570315778,0,0,0
138.45766,9.8445,831.62023,1363.04643387,0,0,0
137.21039,9.81601,831.5125,1346.8585603439,0,0,0
136.98698,9.81958,831.15717,1345.1546090684,0,0,0
137.45678,9.7916,831.21465,1345.921807048,0,0,0
136.81788,9.83528,831.30577,1345.6421588064,0,0,0
136.72374,9.8384,831.3705,1345.142843616,0,0,0
136.91845,9.79743,830.89146,1341.4489295835,0,0,0
136.56081,9.79458,831.14524,1337.5557784098,0,0,0
136.8029,9.8338,831.23914,1345.29235802,0,0,0
137.61231,9.82499,831.17803,1352.0395696269,0,0,0
139.73647,9.80413,831.24233,1369.9945176211,0,0,0
136.60262,9.82231,831.25021,1341.7532804522,0,0,0
138.74814,9.8141,830.99664,1361.688120774,0,0,0
136.29124,9.8219,831.12417,1338.638930156,0,0,0
137.06614,9.84044,831.11288,1348.7911267016,0,0,0
133.17136,9.81383,831.13758,1306.9210879088,0,0,0
133.65173,9.82754,830.9432,1313.4677226442,0,0,0
138.06814,9.82233,831.08159,1356.1508335662,0,0,0
137.64455,9.81005,831.1363,1350.2999177275,0,0,0
138.24726,9.79172,831.02708,1353.6784606872,0,0,0
137.85521,9.84318,831.1495,1356.9336459678,0,0,0
136.70253,9.844,831.18719,1345.69970532,0,0,0
137.38136,9.8145,831.17846,1348.32935772,0,0,0
141.37995,9.79929,831.1165,1385.4231302355,0,0,0
138.2505,9.81721,831.04177,1357.234191105,0,0,0
135.74122,9.84503,831.02112,1336.3763831366,0,0,0
140.57089,9.8001,831.30066,1377.608779089,0,0,0
135.88167,9.7932,831.10352,1330.716370644,0,0,0
139.28596,9.80398,831.08542,1365.5567661208,0,0,0
138.12528,9.82584,831.09947,1357.1969012352,0,0,0
138.72369,9.8304,831.03517,1363.709362176,0,0,0
140.9099,9.79648,831.2583,1380.421017152,0,0,0
136.1517,9.82719,831.13098,1337.988624723,0,0,0
138.98192,9.82927,831.13801,1366.0908167984,0,0,0
137.26298,9.82507,831.2451,1348.6183869086,0,0,0
138.34191,9.81229,831.11778,1357.4509400739,0,0,0
137.15436,9.83679,831.09287,1349.1586369044,0,0,0
137.5328,9.83016,831.16696,1351.969429248,0,0,0
135.34385,9.80897,831.09308,1327.5837643345,0,0,0
136.63081,9.79426,831.09415,1338.1976771506,0,0,0
139.57967,9.82292,830.90956,1371.0799320364,0,0,0
138.12012,9.84145,831.33281,1359.302254974,0,0,0
137.06528,9.72805,832.04966,1333.377897104,0,0,0
138.69616,9.70599,831.6494,1346.1835419984,0,0,0
137.44832,9.75386,832.05669,1340.6516705152,0,0,0
135.9329,9.73736,831.95215,1323.627583144,0,0,0
139.73779,9.70971,831.88764,1356.8134169409,0,0,0
136.4405,9.73084,831.93682,1327.68067502,0,0,0
139.87445,9.75906,831.87998,1365.043150017,0,0,0
137.69608,9.74311,831.71327,1341.5880540088,0,0,0
138.68568,9.72542,831.73669,1348.7764859856,0,0,0
138.86774,9.72837,831.89105,1350.9567557838,0,0,0
138.45969,9.72866,831.26149,1347.0272477154,0,0,0
137.93862,9.71511,831.18591,1340.0888665482,0,0,0
140.52433,9.73435,831.17164,1367.9130117355,0,0,0
139.84013,9.73358,831.02985,1361.1450925654,0,0,0
138.11744,9.7405,831.25595,1345.33292432,0,0,0
139.17208,9.7467,831.11459,1356.468512136,0,0,0
138.61578,9.73318,831.32046,1349.1723375804,0,0,0
138.27313,9.71157,831.19357,1342.8491811141,0,0,0
139.21044,9.70285,831.15206,1350.738017754,0,0,0
136.58561,9.72857,831.02155,1328.7826678777,0,0,0
140.55034,9.71391,830.9202,1365.2933532294,0,0,0
139.7389,9.70851,830.55699,1356.656508039,0,0,0
140.03869,9.73681,830.69772,1363.5301171789,0,0,0
136.46991,9.725,830.7156,1327.16987475,0,0,0
139.73571,9.70385,830.67174,1355.9743694835,0,0,0
141.17335,9.70174,830.77564,1369.627136629,0,0,0
139.03578,9.73377,830.68026,1353.3423042906,0,0,0
139.69335,9.75108,830.90126,1362.161031318,0,0,0
137.5127,9.74108,830.62767,1339.522211716,0,0,0
139.24522,9.71894,830.70922,1353.3159384668,0,0,0
136.53793,9.79248,830.63513,1337.0449487664,0,0,0
134.74504,9.78331,830.56231,1318.2524972824,0,0,0
136.56177,9.81427,830.30342,1340.2540824579,0,0,0
139.63413,9.82279,830.50014,1371.5967358227,0,0,0
139.72068,9.79773,830.39901,1368.9454980564,0,0,0
135.78779,9.80717,830.39433,1331.6939404543,0,0,0
136.04673,9.80348,830.32194,1333.7313966204,0,0,0
137.41836,9.8286,830.41136,1350.630093096,0,0,0
138.83059,9.83923,830.42584,1365.9861060457,0,0,0
137.43167,9.79601,830.40647,1346.2820136367,0,0,0
137.8878,9.80683,830.3213,1352.242213674,0,0,0
132.21445,9.84506,830.20868,1301.659193117,0,0,0
136.91344,9.79845,830.18696,1341.539496168,0,0,0
138.75765,9.80012,830.25679,1359.841620918,0,0,0
139.10658,9.80571,830.19314,1364.0387825718,0,0,0
139.39048,9.82028,829.96,1368.8535429344,0,0,0
139.71238,9.80943,830.03303,1370.4988117434,0,0,0
137.53315,9.82253,830.28447,1350.9234918695,0,0,0
137.54373,9.81201,830.19952,1349.5804541973,0,0,0
138.13556,9.8159,830.30534,1355.924843404,0,0,0
138.79298,9.81174,829.68919,1361.8006335852,0,0,0
139.1325,9.81573,829.55463,1365.687054225,0,0,0
139.44372,9.81623,829.62425,1368.8116275756,0,0,0
137.75433,9.78729,829.94191,1348.2415764657,0,0,0
137.08927,9.77888,829.40007,1340.5795206176,0,0,0
135.48841,9.81723,829.7273,1330.1208833043,0,0,0
139.52658,9.81309,829.729,1369.1868869322,0,0,0
138.95429,9.79834,829.66598,1361.5213778786,0,0,0
137.27765,9.77781,829.762,1342.2747789465,0,0,0
137.45182,9.81547,829.67131,1349.1542156554,0,0,0
136.64847,9.79342,829.70111,1338.2558590674,0,0,0
138.89482,9.80579,829.74625,1361.9734370078,0,0,0
136.60611,9.77355,829.69962,1335.1266463905,0,0,0
136.31184,9.78692,830.0292,1334.0730731328,0,0,0
136.10387,9.803,829.76669,1334.22623761,0,0,0
138.77415,9.81945,829.87357,1362.6858272175,0,0,0
135.06203,9.81014,829.75902,1324.9774229842,0,0,0
137.29355,9.80466,829.7009,1346.116577943,0,0,0
135.61884,9.82372,829.56762,1332.2815108848,0,0,0
137.75641,9.80274,829.85717,1350.3902705634,0,0,0
136.35005,9.79713,830.35792,1335.8391653565,0,0,0
139.23691,9.78609,830.41115,1362.5849325819,0,0,0
132.72165,9.81749,830.72731,1302.9934716585,0,0,0
135.8427,9.81628,830.69069,1333.469979156,0,0,0
138.25101,9.79033,830.46161,1353.5230107333,0,0,0
137.50516,9.79596,830.3773,1346.9950471536,0,0,0
141.68495,9.84638,830.52995,1395.083857981,0,0,0
137.29522,9.80329,830.37836,1345.9448572738,0,0,0
138.87376,9.75917,830.40029,1355.2926323792,0,0,0
139.18974,9.78307,830.52314,1361.7029697018,0,0,0
137.81431,9.72956,830.49695,1340.8725980036,0,0,0
139.11605,9.72175,830.32258,1352.4514590875,0,0,0
136.75785,9.69192,830.56976,1325.446141572,0,0,0
139.70201,9.70494,830.29895,1355.7996249294,0,0,0
135.74492,9.7254,830.53932,1320.173644968,0,0,0
138.80852,9.71801,830.44287,1348.9425854452,0,0,0
139.25417,9.73227,830.38773,1355.2591810659,0,0,0
137.87915,9.75264,830.46331,1344.685713456,0,0,0
137.27406,9.75178,830.28319,1338.6664328268,0,0,0
139.1201,9.69411,830.37496,1348.645552611,0,0,0
139.49677,9.6225,830.15758,1342.307669325,0,0,0
139.4911,9.67432,830.25211,1349.481538552,0,0,0
140.24362,9.68137,830.15609,1357.7503753594,0,0,0
140.50241,9.63641,830.29384,1353.9388287481,0,0,0
139.2685,9.64038,830.18015,1342.60126203,0,0,0
139.9486,9.63684,830.16865,1348.662266424,0,0,0
138.5803,9.64237,830.14332,1336.242527311,0,0,0
137.71202,9.64608,830.17844,1328.3811618816,0,0,0
141.84039,9.61179,830.36793,1363.3400421981,0,0,0
141.24993,9.62596,830.10393,1359.6661761828,0,0,0
140.02598,9.62023,830.12096,1347.0821335754,0,0,0
139.99972,9.64713,830.31705,1350.5954988036,0,0,0
139.53108,9.65488,830.44713,1347.1558336704,0,0,0
137.61621,9.64229,830.23316,1326.9354055209,0,0,0
137.16352,9.61866,830.32535,1319.3292632832,0,0,0
140.17616,9.63412,830.10861,1350.4739465792,0,0,0
139.34553,9.6909,830.07859,1350.383596677,0,0,0
137.60958,9.64006,829.8791,1326.5646077748,0,0,0
139.18438,9.63821,830.1067,1341.4882831598,0,0,0
140.11248,9.65627,830.13906,1352.9639372496,0,0,0
140.0026,9.62695,830.01131,1347.79803007,0,0,0
140.24747,9.62844,830.00216,1350.3643500468,0,0,0
138.41515,9.66027,829.62553,1337.1277210905,0,0,0
138.90843,9.66608,829.84397,1342.6999970544,0,0,0
140.43778,9.61837,829.97065,1350.7825300186,0,0,0
140.65532,9.59574,829.87101,1349.6918803368,0,0,0
136.12239,9.68744,829.92296,1318.6774857816,0,0,0
139.62077,9.66913,829.94127,1350.0113758301,0,0,0
140.21589,9.63299,829.94148,1350.6982662111,0,0,0
139.64344,9.6244,829.87846,1343.984323936,0,0,0
141.01412,9.61804,829.84461,1356.2794467248,0,0,0
139.11757,9.6496,829.95511,1342.428903472,0,0,0
139.8704,9.68385,829.86803,1354.48397304,0,0,0
140.46587,9.64944,829.7933,1355.4169846128,0,0,0
141.09282,9.61905,829.77265,1357.178890221,0,0,0
140.10611,9.63586,829.97108,1350.0428611046,0,0,0
139.37676,9.67996,829.86249,1349.1614617296,0,0,0
138.45382,9.65668,829.8923,1337.0042345176,0,0,0
137.6689,9.61243,829.84312,1323.332664427,0,0,0
142.9836,9.62782,830.06561,1376.620363752,0,0,0
140.53222,9.56653,830.22975,1344.4056985966,0,0,0
140.91122,9.58085,830.27489,1350.049262137,0,0,0
138.25081,9.56655,830.30555,1322.5832864055,0,0,0
139.66814,9.54447,830.28894,1333.0583721858,0,0,0
139.99987,9.55652,830.23359,1337.9115576524,0,0,0
141.59658,9.56918,830.45778,1354.9631614044,0,0,0
141.6969,9.54478,830.30959,1352.465737182,0,0,0
140.63912,9.53239,830.03239,1340.6269410968,0,0,0
141.23793,9.54132,830.42712,1347.5962862676,0,0,0
141.8867,9.56033,830.0556,1356.483674611,0,0,0
139.47693,9.68401,829.94638,1350.6959848893,0,0,0
139.4915,9.62351,830.00642,1342.397845165,0,0,0
138.44542,9.59895,829.99088,1328.930664309,0,0,0
139.62897,9.66374,829.94297,1349.3380625478,0,0,0
138.49978,9.68028,829.82886,1340.7166503384,0,0,0
141.69416,9.61981,830.29725,1363.0708973096,0,0,0
140.34657,9.59357,829.99066,1346.4246435549,0,0,0
138.0563,9.64258,829.80927,1331.218917254,0,0,0
138.62135,9.65167,830.00259,1337.9275251545,0,0,0
141.63814,9.64198,829.78117,1365.6721131172,0,0,0
137.60933,9.6133,830.16993,1322.879772089,0,0,0
140.22591,9.62273,830.13544,1349.3560709343,0,0,0
139.20614,9.64856,830.02643,1343.1387941584,0,0,0
140.74359,9.62744,830.15055,1355.0004681096,0,0,0
141.4413,9.63407,830.14289,1362.655385091,0,0,0
139.98802,9.62847,830.17866,1347.8704509294,0,0,0
137.43203,9.65259,830.28468,1326.5750384577,0,0,0
141.46134,9.65118,830.17334,1365.2688553812,0,0,0
139.91863,9.63214,830.1463,1347.7158327682,0,0,0
138.03529,9.65765,830.23827,1333.0965184685,0,0,0
138.62378,9.6979,830.36133,1344.359556062,0,0,0
137.2653,9.75831,830.27085,1339.477349643,0,0,0
140.58522,9.75529,830.05645,1371.4495908138,0,0,0
138.97737,9.70992,830.0292,1349.4591445104,0,0,0
140.43469,9.72073,830.1827,1365.1277041237,0,0,0
132.86185,9.78433,830.06497,1299.9641848105,0,0,0
136.99816,9.75301,830.1695,1336.1444244616,0,0,0
138.37557,9.70858,830.08349,1343.4302913906,0,0,0
140.88581,9.72317,830.28298,1369.8566812177,0,0,0
137.82712,9.78669,830.08775,1348.8712970328,0,0,0
137.86042,9.82297,829.98683,1354.1987698474,0,0,0
137.80282,9.8243,829.98704,1353.816244526,0,0,0
138.26037,9.84282,829.96873,1360.8719350434,0,0,0
138.91192,9.80953,829.95085,1362.6606465976,0,0,0
139.00465,9.81331,829.96213,1364.0957218915,0,0,0
139.77874,9.84213,830.10776,1375.7205303162,0,0,0
138.45093,9.81723,830.12501,1359.2046235239,0,0,0
137.32609,9.78587,829.86569,1343.8552643483,0,0,0
137.2323,9.81829,829.8065,1347.386518767,0,0,0
137.05045,9.83236,829.9253,1347.529362562,0,0,0
137.6364,9.85378,829.70899,1356.238805592,0,0,0
137.02367,9.83774,829.83886,1348.0032393058,0,0,0
135.30366,9.78192,829.79841,1323.5295778272,0,0,0
134.76701,9.8218,829.8065,1323.654618818,0,0,0
139.0588,9.85388,829.89273,1370.268728144,0,0,0
138.41206,9.83432,829.70856,1361.1884898992,0,0,0
137.14074,9.81479,829.57997,1346.0075635446,0,0,0
138.98992,9.7824,830.26914,1359.654993408,0,0,0
136.7209,9.82941,829.69749,1343.885781669,0,0,0
137.65635,9.85989,830.01281,1357.2764688015,0,0,0
141.09753,9.6897,829.98726,1367.192736441,0,0,0
138.49041,9.71888,829.64256,1345.9716759408,0,0,0
138.27885,9.7774,829.81417,1352.00762799,0,0,0
141.32403,9.7492,829.72815,1377.796233276,0,0,0
138.83691,9.71794,829.81225,1349.2087611654,0,0,0
137.44888,9.72293,829.80629,1336.4058388184,0,0,0
138.98835,9.75103,830.01302,1355.2795705005,0,0,0
141.43664,9.75993,830.06092,1380.4117058352,0,0,0
139.15477,9.74144,829.75008,1355.5678426688,0,0,0
139.25367,9.75251,829.90678,1358.0728092117,0,0,0
139.12273,9.67591,830.03559,1346.1390144343,0,0,0
140.02791,9.62454,830.14672,1347.7042209114,0,0,0
140.03353,9.64055,830.13523,1350.0002476415,0,0,0
139.77114,9.67546,830.08753,1352.3500742244,0,0,0
140.35609,9.64547,829.77967,1353.8004554123,0,0,0
139.55811,9.61996,830.12352,1342.5434358756,0,0,0
140.4479,9.6406,830.08093,1354.00202474,0,0,0
144.2945,9.63926,829.96682,1390.89220207,0,0,0
139.96307,9.64047,829.97022,1349.3097774429,0,0,0
140.39415,9.67644,830.02899,1358.515568826,0,0,0
140.12711,9.72378,829.55634,1362.5651896758,0,0,0
138.19802,9.75397,829.71367,1347.9793411394,0,0,0
136.16233,9.74724,829.696,1327.2069094692,0,0,0
141.23829,9.72661,830.00067,1373.7697638969,0,0,0
139.04519,9.74331,829.51631,1354.7603901789,0,0,0
138.93617,9.73094,829.60914,1351.9795340998,0,0,0
138.86293,9.73832,829.57167,1352.2916484776,0,0,0
138.79086,9.72427,829.57976,1349.6397961722,0,0,0
138.54776,9.74068,829.521,1349.5493948768,0,0,0
136.61993,9.6959,829.54761,1324.653179287,0,0,0
139.01902,9.68713,830.15417,1346.6953192126,0,0,0
137.7969,9.72073,830.22188,1339.486459737,0,0,0
138.63795,9.73254,830.22954,1349.299393893,0,0,0
139.01178,9.72569,830.14097,1351.9854786282,0,0,0
137.45506,9.70061,830.24892,1333.3979295866,0,0,0
138.32344,9.71821,830.16886,1344.2562378424,0,0,0
138.63633,9.74721,830.10712,1351.3174221393,0,0,0
137.67821,9.74434,829.95702,1341.5832888314,0,0,0
141.65701,9.70149,830.07817,1374.2840659449,0,0,0
140.8644,9.7053,829.92211,1367.13126132,0,0,0
142.09589,9.63012,830.59851,1368.4004722068,0,0,0
140.32471,9.64004,830.74903,1352.7358173884,0,0,0
141.29705,9.62216,830.55081,1359.582822628,0,0,0
138.38473,9.65067,830.23337,1335.5053622691,0,0,0
135.94707,9.65718,830.18036,1312.8653254626,0,0,0
140.5673,9.62184,830.38539,1352.516069832,0,0,0
140.92939,9.62367,830.51675,1356.2579426613,0,0,0
140.74672,9.66355,830.48524,1360.112966056,0,0,0
140.8644,9.6653,830.4878,1361.49668532,0,0,0
141.53615,9.64977,830.24572,1365.7912941855,0,0,0
143.03923,9.67735,830.20889,1384.2406924405,0,0,0
142.91082,9.61424,830.25914,1373.9789220768,0,0,0
140.78205,9.62828,830.23572,1355.488996374,0,0,0
139.7473,9.66783,830.4648,1351.053139359,0,0,0
137.66708,9.67377,830.59446,1331.7596684916,0,0,0
138.74535,9.64268,830.08179,1337.877011538,0,0,0
138.48894,9.59062,830.46076,1328.1947977428,0,0,0
141.95483,9.62824,830.03197,1366.7751723992,0,0,0
139.55097,9.69305,830.12607,1352.6745297585,0,0,0
138.65865,9.6561,830.13331,1338.901790265,0,0,0
138.03959,9.66019,829.98598,1333.4886669221,0,0,0
141.56561,9.65739,829.9368,1367.1543063579,0,0,0
139.23545,9.60847,829.96405,1337.8396442615,0,0,0
141.83052,9.61791,829.4765,1364.1131766132,0,0,0
140.03337,9.66339,830.04027,1353.1970673243,0,0,0
139.28535,9.65855,829.71878,1345.2945172425,0,0,0
142.24834,9.59806,829.89656,1365.3081022204,0,0,0
139.21262,9.62655,830.05092,1340.137247061,0,0,0
140.53658,9.66561,829.89848,1358.3717730138,0,0,0
138.61016,9.65933,830.02239,1338.8812767928,0,0,0
142.8145,9.62831,829.7818,1375.062278495,0,0,0
139.38461,9.61769,829.795,1340.5579697509,0,0,0
140.37598,9.63371,829.84802,1352.3414822858,0,0,0
137.88699,9.65795,829.39049,1331.7056550705,0,0,0
141.51555,9.63065,830.1199,1362.8867316075,0,0,0
139.22679,9.62089,829.70644,1339.4856316431,0,0,0
139.4746,9.68173,829.65193,1350.355419058,0,0,0
137.87581,9.64862,829.88272,1330.3112978822,0,0,0
139.26096,9.61295,829.6926,1338.708645432,0,0,0
138.85311,9.64186,829.80842,1338.8022471846,0,0,0
138.18248,9.64359,830.14992,1332.5751823032,0,0,0
138.51779,9.63477,830.04133,1334.5870475583,0,0,0
138.26275,9.65095,830.11713,1334.3668871125,0,0,0
140.94705,9.62894,830.44223,1357.170687627,0,0,0
139.31248,9.64738,830.18398,1344.0004333024,0,0,0
139.21343,9.66192,830.26978,1345.0690235856,0,0,0
138.60434,9.6444,830.16908,1336.755696696,0,0,0
139.71795,9.64881,830.14715,1348.1119531395,0,0,0
142.59853,9.66222,830.03388,1377.8183685366,0,0,0
140.95783,9.65935,829.98811,1361.5610152105,0,0,0
138.93996,9.66671,829.39304,1343.0923007316,0,0,0
139.25959,9.62923,829.5574,1340.9626218157,0,0,0
143.22376,9.64464,829.64235,1381.3416046464,0,0,0
139.77585,9.65481,829.37154,1349.5092743385,0,0,0
138.98658,9.65122,829.43285,1341.3900606276,0,0,0
140.12347,9.66127,829.44158,1353.7706770069,0,0,0
139.71527,9.62133,829.38452,1344.2467187091,0,0,0
139.07115,9.64823,829.37154,1341.7904415645,0,0,0
138.50175,9.64202,829.37345,1335.436643535,0,0,0
141.36715,9.66096,829.35727,1365.742381464,0,0,0
137.89089,9.67714,830.0556,1334.3894472546,0,0,0
141.10436,9.62233,830.16567,1357.7527163588,0,0,0
139.15295,9.59919,829.92424,1335.7556061105,0,0,0
138.25197,9.64402,830.05134,1333.3047637194,0,0,0
140.43049,9.69645,830.19463,1361.6772247605,0,0,0
140.29419,9.65167,830.35132,1354.0732247973,0,0,0
141.75637,9.58957,830.24146,1359.3826330609,0,0,0
138.1471,9.64898,830.02813,1332.978604958,0,0,0
137.25214,9.6823,830.21826,1328.916395122,0,0,0
140.40194,9.63245,830.0424,1352.414666953,0,0,0
140.05979,9.65404,830.43308,1352.1428150516,0,0,0
138.65992,9.65627,830.56423,1338.9376256984,0,0,0
141.53863,9.64054,830.43734,1364.5088240602,0,0,0
141.58605,9.62643,830.32173,1362.9681993015,0,0,0
139.71648,9.65221,830.34387,1348.5728054208,0,0,0
140.25613,9.66026,830.51441,1354.9106823938,0,0,0
140.76581,9.6341,830.41945,1356.151890121,0,0,0
140.45559,9.64789,830.38326,1355.1000822051,0,0,0
138.88986,9.62883,830.42009,1337.3468506638,0,0,0
141.28774,9.68401,830.33514,1368.2318870374,0,0,0
138.10737,9.6538,829.96341,1333.260928506,0,0,0
141.06539,9.65341,830.14608,1361.7620464799,0,0,0
140.43327,9.65813,830.07433,1356.3227779851,0,0,0
140.4893,9.64161,830.05241,1354.543039773,0,0,0
139.47647,9.64234,829.95639,1344.8795457398,0,0,0
142.07255,9.6174,830.02813,1366.36854237,0,0,0
140.43965,9.64735,830.04133,1354.8704574275,0,0,0
140.22976,9.66835,830.09733,1355.790400096,0,0,0
139.58696,9.64405,829.80842,1346.183621588,0,0,0
139.13857,9.61132,830.04219,1337.3053206124,0,0,0
143.51388,9.57221,829.88336,1373.7449972748,0,0,0
141.84251,9.56974,830.06497,1357.3959416474,0,0,0
142.93587,9.56983,830.03175,1367.8719768021,0,0,0
139.38714,9.57163,830.30257,1334.1621308382,0,0,0
141.19607,9.58136,830.05794,1352.8503772552,0,0,0
141.38795,9.57627,830.06944,1353.9691839465,0,0,0
140.70547,9.57034,830.04581,1346.5991877598,0,0,0
140.99134,9.55183,830.09563,1346.7253111522,0,0,0
