V,I,G,P,no_module_fault,fault,partial_shading
136.19826,10.53876,894.64274,1435.3607745576,0,0,0
137.8091,10.53083,894.73003,1451.244204553,0,0,0
137.1825,10.55214,894.78922,1447.56894555,0,0,0
134.45006,10.55622,894.72897,1419.2844123732,0,0,0
137.20077,10.53024,894.65935,1444.7570362848,0,0,0
140.0809,10.4936,894.70981,1469.95293224,0,0,0
135.70215,10.50526,894.55758,1425.586368309,0,0,0
135.53274,10.53921,894.83159,1428.4080087354,0,0,0
138.93814,10.55722,895.13689,1466.8005103708,0,0,0
137.00555,10.53069,894.63167,1442.7629753295,0,0,0
134.62215,10.62133,895.109,1429.8662804595,0,0,0
134.88716,10.65945,894.8978,1437.822937662,0,0,0
138.38726,10.65746,895.07664,1474.8566879596,0,0,0
137.97289,10.59488,894.90419,1461.8062128032,0,0,0
137.73272,10.59357,895.02299,1459.0812106104,0,0,0
135.93198,10.64438,894.92143,1446.9116492724,0,0,0
135.83805,10.66256,895.0264,1448.381358408,0,0,0
135.98078,10.64086,894.99531,1446.9524426708,0,0,0
136.45083,10.61315,895.00425,1448.1731264145,0,0,0
136.70369,10.62295,895.00979,1452.1964636855,0,0,0
137.54328,10.5162,894.80561,1446.432641136,0,0,0
136.9144,10.47796,895.076,1434.583606624,0,0,0
136.73275,10.50339,895.09154,1436.1573990225,0,0,0
136.73624,10.55729,894.85841,1443.5641391896,0,0,0
136.24098,10.58442,894.85543,1442.0317535316,0,0,0
136.29499,10.51748,895.11794,1433.4798314252,0,0,0
135.16949,10.49458,894.85735,1418.5470263642,0,0,0
139.08021,10.54899,894.96912,1467.1557444879,0,0,0
135.35919,10.54832,895.00085,1427.8120510608,0,0,0
137.6939,10.50792,895.24696,1446.876485688,0,0,0
136.75891,10.55961,895.62828,1444.1207536251,0,0,0
137.02737,10.5619,895.50139,1447.269379203,0,0,0
137.34973,10.54126,895.54865,1447.8392148598,0,0,0
136.07477,10.5057,895.56909,1429.560711189,0,0,0
137.40611,10.51342,895.67171,1444.6081449962,0,0,0
139.66516,10.55609,895.69598,1474.3179988244,0,0,0
135.06553,10.54275,895.46413,1423.9621164075,0,0,0
138.00335,10.50296,895.5808,1449.443664916,0,0,0
139.0543,10.50856,895.86843,1461.260454808,0,0,0
136.00715,10.55426,895.62231,1435.454822959,0,0,0
138.51511,10.4999,895.42431,1454.394803489,0,0,0
138.81232,10.51782,895.27017,1460.0029955424,0,0,0
136.68147,10.56934,895.30998,1444.6329281298,0,0,0
135.43921,10.545,895.35235,1428.20646945,0,0,0
136.54846,10.514,895.35533,1435.67050844,0,0,0
135.5665,10.55145,895.54716,1430.423146425,0,0,0
137.49479,10.55771,895.41324,1451.6301193309,0,0,0
136.93996,10.56283,895.43475,1446.4735176868,0,0,0
136.08337,10.54824,895.48819,1435.4400467688,0,0,0
137.8505,10.5122,895.48882,1449.1120261,0,0,0
133.91447,10.51461,895.79839,1408.0584254067,0,0,0
137.18913,10.51777,895.63764,1442.9237158401,0,0,0
136.52219,10.51215,895.72302,1435.1417396085,0,0,0
136.11794,10.52271,895.74516,1432.3296084174,0,0,0
137.74401,10.53281,895.95274,1450.8314859681,0,0,0
139.48442,10.52804,895.67512,1468.4975531368,0,0,0
134.83103,10.53912,895.84437,1421.0004048936,0,0,0
137.36896,10.51984,896.05983,1445.0994801664,0,0,0
138.17367,10.5144,895.65915,1452.813235848,0,0,0
136.30926,10.53265,895.86524,1435.697727339,0,0,0
137.70671,10.40526,895.2442,1432.8741212946,0,0,0
139.75409,10.41271,895.30743,1455.2188104839,0,0,0
136.4112,10.47223,895.35618,1428.529460976,0,0,0
138.43403,10.47252,895.25825,1449.7531478556,0,0,0
138.60986,10.4444,895.3432,1447.696821784,0,0,0
139.25301,10.4116,895.22269,1449.846638916,0,0,0
136.26462,10.45805,895.40473,1425.062209191,0,0,0
137.92678,10.45069,895.19608,1441.4300204782,0,0,0
138.95824,10.40816,895.38173,1446.2995952384,0,0,0
138.42917,10.4025,895.30615,1440.009440925,0,0,0
135.84316,10.567,895.78008,1435.45467172,0,0,0
136.40021,10.55431,895.94359,1439.6101004051,0,0,0
134.69827,10.55234,895.89143,1421.3819424518,0,0,0
136.32399,10.55203,895.8514,1438.4948321997,0,0,0
137.32326,10.52727,895.77539,1445.6390353002,0,0,0
136.87781,10.50551,895.91591,1437.9712017331,0,0,0
139.90659,10.53962,895.73303,1474.5622940958,0,0,0
137.18549,10.5281,895.92954,1444.302557269,0,0,0
137.2483,10.51826,895.72472,1443.613303958,0,0,0
138.263,10.52453,895.67703,1455.15309139,0,0,0
138.48328,10.50731,895.75176,1455.0867527768,0,0,0
141.17487,10.50394,896.04663,1482.8923639878,0,0,0
134.37799,10.5296,896.01534,1414.946483504,0,0,0
137.87404,10.49653,895.7837,1447.1989970812,0,0,0
137.98033,10.52723,895.99213,1452.5506693859,0,0,0
138.58592,10.57479,895.89888,1465.5170009568,0,0,0
139.44615,10.52161,895.95083,1467.1980063015,0,0,0
138.10732,10.49953,895.76943,1450.0619495596,0,0,0
136.52427,10.56611,895.73813,1442.5304544897,0,0,0
136.38255,10.56226,896.00682,1440.507952563,0,0,0
134.88671,10.49697,896.16416,1415.9017482687,0,0,0
137.11954,10.57705,896.04599,1450.320230557,0,0,0
136.78802,10.54646,895.88951,1442.6293814092,0,0,0
138.64463,10.53433,896.06281,1460.5282851479,0,0,0
138.87695,10.53289,896.05919,1462.7756378855,0,0,0
136.85548,10.52231,895.98574,1440.0357857588,0,0,0
138.32951,10.53177,896.18247,1456.8545835327,0,0,0
137.11068,10.53362,896.34002,1444.2718010616,0,0,0
137.615,10.55078,896.02811,1451.9455897,0,0,0
137.02185,10.57422,896.01448,1448.899186707,0,0,0
136.34434,10.6153,895.58612,1447.336072402,0,0,0
135.99996,10.61142,895.23355,1443.1526955432,0,0,0
137.2115,10.60741,895.36023,1455.458637215,0,0,0
137.80065,10.60222,895.38897,1460.992807443,0,0,0
134.89212,10.6327,895.50373,1434.267444324,0,0,0
135.1747,10.64134,895.20034,1438.439942098,0,0,0
134.09167,10.60123,895.12603,1421.5366347541,0,0,0
137.26692,10.61067,895.26251,1456.4939900364,0,0,0
136.93723,10.63866,895.42346,1456.8286313118,0,0,0
134.3623,10.67336,895.43751,1434.097198328,0,0,0
136.86343,10.6045,895.571,1451.368243435,0,0,0
135.92783,10.60219,895.38131,1441.1326799477,0,0,0
138.60606,10.60599,895.65744,1470.0544862994,0,0,0
135.19166,10.60729,895.59719,1434.0171432014,0,0,0
137.4092,10.64099,895.3102,1462.169923108,0,0,0
137.66819,10.61935,895.51182,1461.9466934765,0,0,0
135.21327,10.59025,895.67831,1431.9423326175,0,0,0
137.59915,10.61305,895.49117,1460.3466589075,0,0,0
138.35254,10.62569,895.49031,1470.0912007526,0,0,0
136.91364,10.60255,895.68853,1451.633713782,0,0,0
133.84609,10.52309,895.38131,1408.4744512181,0,0,0
134.10908,10.52555,895.53651,1411.571826994,0,0,0
137.85794,10.52914,895.30189,1451.5255503716,0,0,0
137.44686,10.49515,895.44071,1442.525412729,0,0,0
136.51414,10.55745,895.44305,1441.241207343,0,0,0
134.75233,10.53078,895.62231,1419.0471417174,0,0,0
139.98762,10.49514,895.66724,1469.1896701668,0,0,0
138.13283,10.5312,895.40132,1454.704459296,0,0,0
137.02939,10.57139,895.45838,1448.5911231521,0,0,0
135.81421,10.53638,895.26016,1430.9901259598,0,0,0
136.10772,10.52698,895.85438,1432.8032462856,0,0,0
138.79161,10.50585,895.80605,1458.1238359185,0,0,0
139.64704,10.54298,895.78455,1472.2959497792,0,0,0
137.50936,10.56455,895.42474,1452.724509188,0,0,0
138.0322,10.52447,895.6221,1452.715747934,0,0,0
137.44675,10.52093,895.68044,1446.0676354775,0,0,0
137.23397,10.54306,895.88185,1446.8659797482,0,0,0
137.27224,10.53207,895.70322,1445.7608407368,0,0,0
137.76593,10.54454,895.51416,1452.6783595222,0,0,0
135.25943,10.52777,895.70258,1423.9801693711,0,0,0
139.46903,10.43468,895.80882,1455.3146979604,0,0,0
139.90598,10.46252,895.66702,1463.7691138696,0,0,0
138.7205,10.43923,895.924,1448.135205215,0,0,0
138.00518,10.42524,895.75644,1438.7371227432,0,0,0
136.72617,10.39657,895.69619,1421.4831972369,0,0,0
134.95797,10.40528,895.88546,1404.2754660816,0,0,0
138.41621,10.46036,895.77114,1447.8833864356,0,0,0
137.78698,10.43444,895.55525,1437.7299755912,0,0,0
140.30745,10.40813,895.86971,1460.3381795685,0,0,0
140.96021,10.39448,895.77923,1465.2080836408,0,0,0
140.05463,10.40455,895.29998,1457.2054005665,0,0,0
138.5887,10.44117,895.36236,1447.028176779,0,0,0
136.99877,10.49601,895.4752,1437.9404599077,0,0,0
138.78114,10.43626,895.44156,1448.3560601364,0,0,0
138.76772,10.39341,895.29018,1442.2698087252,0,0,0
140.42619,10.41704,895.23866,1462.8252382776,0,0,0
137.91129,10.47164,895.36726,1444.1573808156,0,0,0
139.97071,10.45991,895.15925,1464.0810292361,0,0,0
137.21727,10.38985,895.3845,1425.6668527095,0,0,0
139.00328,10.38877,895.44858,1444.0731051656,0,0,0
138.14912,10.37548,895.571,1433.3634315776,0,0,0
139.05648,10.44988,895.66894,1453.1235292224,0,0,0
140.96725,10.44736,895.84565,1472.73560896,0,0,0
137.40839,10.39778,895.64935,1428.7422093742,0,0,0
133.90136,10.39581,895.51246,1392.0130973016,0,0,0
136.66214,10.4128,895.43453,1423.035531392,0,0,0
140.8191,10.42996,895.60081,1468.737580236,0,0,0
140.86612,10.43565,895.63892,1470.029525178,0,0,0
136.62813,10.4243,895.47456,1424.252615559,0,0,0
139.14966,10.41164,895.63445,1448.7761660424,0,0,0
135.29678,10.48883,895.93805,1419.1049249674,0,0,0
137.85055,10.50677,895.86779,1448.3640232235,0,0,0
140.91967,10.51234,895.99298,1481.3954837278,0,0,0
138.52731,10.51504,896.02087,1456.6202057424,0,0,0
134.87821,10.53725,895.84012,1421.2454183225,0,0,0
137.29871,10.55045,895.73835,1448.5631749195,0,0,0
138.72784,10.54379,895.68832,1462.7172121136,0,0,0
137.25265,10.52656,895.99681,1444.798255384,0,0,0
136.60621,10.53118,895.80605,1438.6245866278,0,0,0
135.11832,10.54717,895.97616,1425.1158911544,0,0,0
134.22276,10.60403,895.11432,1423.3021737228,0,0,0
138.15089,10.60103,894.83691,1464.5417294167,0,0,0
135.52616,10.57619,895.27081,1433.3504181304,0,0,0
137.53447,10.5926,895.16989,1456.847626922,0,0,0
137.43521,10.61817,894.93634,1459.3104237657,0,0,0
137.62223,10.59589,895.19863,1458.2300106347,0,0,0
136.34783,10.58934,895.03938,1443.8335301322,0,0,0
137.29471,10.62857,895.06855,1459.2464358647,0,0,0
136.17093,10.67377,895.23462,1453.4571875061,0,0,0
131.48197,10.62549,895.09963,1397.0603574153,0,0,0
135.35656,10.59386,895.58931,1433.9484467216,0,0,0
136.58323,10.60497,895.49074,1448.4610566531,0,0,0
135.12166,10.60738,895.44198,1433.2867938508,0,0,0
136.85589,10.61312,895.81329,1452.4679832768,0,0,0
134.54795,10.59961,895.68832,1426.1557962995,0,0,0
136.02304,10.59172,895.38216,1440.7179532288,0,0,0
133.32669,10.59299,895.69577,1412.3282939031,0,0,0
134.75476,10.61199,895.49074,1430.0161655724,0,0,0
135.84103,10.62718,895.54035,1443.6070771954,0,0,0
134.35268,10.63787,895.5429,1429.2263439916,0,0,0
137.30979,10.49494,895.03491,1441.0580074626,0,0,0
138.60121,10.51317,894.69086,1457.1380829357,0,0,0
139.08011,10.52565,894.88971,1463.9085598215,0,0,0
139.16859,10.50902,894.92463,1462.5254956818,0,0,0
137.30686,10.50052,894.70001,1441.7934295672,0,0,0
137.70205,10.52565,894.84756,1449.4035825825,0,0,0
136.14846,10.53916,894.83819,1434.8904036936,0,0,0
140.65896,10.5143,894.83436,1478.930503128,0,0,0
136.98764,10.5197,894.58824,1441.068876508,0,0,0
137.07368,10.52511,894.4639,1442.7155601048,0,0,0
138.6748,10.49858,896.64894,1455.888481784,0,0,0
137.68089,10.51938,896.56719,1448.3176006482,0,0,0
137.42236,10.53094,896.4767,1447.1866278184,0,0,0
137.43987,10.53571,896.57379,1448.0266127577,0,0,0
140.3898,10.55816,896.49693,1482.257970768,0,0,0
135.13628,10.55623,896.62595,1426.5296530244,0,0,0
136.48028,10.56457,896.51822,1441.8554716796,0,0,0
136.85063,10.53522,896.66725,1441.7514941886,0,0,0
138.51207,10.50727,896.60742,1455.3837177489,0,0,0
136.64873,10.52434,896.57144,1438.1376950882,0,0,0
135.54175,10.42067,896.04344,1412.4358479725,0,0,0
141.02044,10.42754,895.81074,1470.4962789176,0,0,0
139.92921,10.41985,895.92741,1458.0413788185,0,0,0
139.24638,10.44229,896.02683,1454.0510814102,0,0,0
137.6193,10.4576,895.93443,1439.16759168,0,0,0
135.18447,10.40827,895.8118,1407.0364635669,0,0,0
138.36702,10.40174,895.67788,1439.2577666148,0,0,0
138.64716,10.44156,895.9042,1447.6926399696,0,0,0
139.19637,10.48077,896.07431,1458.8851388049,0,0,0
135.85657,10.47062,895.97765,1422.5025189734,0,0,0
140.45387,10.29317,896.15671,1445.7155610679,0,0,0
138.55596,10.33736,896.1929,1432.3028386656,0,0,0
136.43468,10.33668,896.18204,1410.2816280624,0,0,0
141.12198,10.28168,896.09113,1450.9710393264,0,0,0
140.40533,10.28131,896.25613,1443.5507233823,0,0,0
137.86665,10.37294,896.4718,1430.082488451,0,0,0
138.77815,10.34911,895.95232,1436.2303399465,0,0,0
139.82586,10.30012,896.05174,1440.2231371032,0,0,0
140.18385,10.31893,896.22143,1446.5473352805,0,0,0
140.72334,10.37803,896.05856,1460.4310442202,0,0,0
139.27488,10.3708,895.2591,1444.391925504,0,0,0
141.18438,10.34239,895.24994,1460.1839198682,0,0,0
139.70236,10.34047,895.23951,1444.5880625092,0,0,0
139.93174,10.33077,895.16606,1445.6026216398,0,0,0
139.4085,10.317,895.26974,1438.2774945,0,0,0
143.68415,10.34102,895.45582,1485.840668833,0,0,0
137.714,10.34483,895.36619,1424.62791862,0,0,0
141.01093,10.34907,895.20992,1459.3319853351,0,0,0
138.93885,10.31186,895.45008,1432.717969761,0,0,0
138.32693,10.32311,895.25846,1427.9641143523,0,0,0
138.42775,10.40914,895.95551,1440.913829635,0,0,0
136.59604,10.45952,896.24357,1428.7290123008,0,0,0
138.11319,10.42146,896.15969,1439.3410850574,0,0,0
138.65501,10.4158,896.19801,1444.202853158,0,0,0
136.71154,10.45695,896.14947,1429.585738203,0,0,0
137.34376,10.47897,896.02534,1439.2211407272,0,0,0
138.65885,10.43599,896.01981,1447.0423720115,0,0,0
138.4935,10.41956,896.14138,1443.04133286,0,0,0
138.72303,10.46043,896.35811,1451.1025447029,0,0,0
133.47509,10.4444,896.38196,1394.067229996,0,0,0
137.5287,10.54498,896.21483,1450.237390926,0,0,0
135.24247,10.52432,896.39218,1423.3350318704,0,0,0
135.97931,10.50928,896.20248,1429.0446429968,0,0,0
138.26012,10.5225,896.13392,1454.8421127,0,0,0
136.45832,10.53942,896.39324,1438.1915469744,0,0,0
137.24486,10.53527,896.42858,1445.9116562122,0,0,0
137.39224,10.50668,896.17714,1443.5363001632,0,0,0
139.24091,10.52133,896.36748,1464.9995636103,0,0,0
138.39657,10.54102,896.26294,1458.8410123014,0,0,0
136.08782,10.54156,896.29403,1434.5779197992,0,0,0
136.6629,10.58023,897.1086,1445.924914467,0,0,0
135.77311,10.52844,896.96681,1429.4790422484,0,0,0
139.3552,10.50962,896.89655,1464.570197024,0,0,0
137.86482,10.5566,897.13564,1455.383758812,0,0,0
137.17754,10.55556,897.08007,1447.9857541224,0,0,0
136.13075,10.55439,897.22059,1436.7770264925,0,0,0
132.35728,10.57527,897.16076,1399.7139724656,0,0,0
136.09461,10.53873,897.1976,1434.2643492453,0,0,0
138.28209,10.5231,897.10349,1455.156261279,0,0,0
137.19581,10.54501,896.91592,1446.7311884081,0,0,0
139.47976,10.54285,896.93338,1470.514187716,0,0,0
135.99758,10.55224,897.1565,1435.0791035792,0,0,0
137.49782,10.51428,896.87568,1445.6905788696,0,0,0
137.35504,10.51461,896.96063,1444.2346771344,0,0,0
138.9721,10.5526,896.96915,1466.51698246,0,0,0
139.68272,10.54443,897.18184,1472.8746632496,0,0,0
135.70432,10.52132,897.18695,1427.7885761024,0,0,0
136.91739,10.53517,897.01024,1442.4479796063,0,0,0
137.00773,10.58226,896.96468,1449.8514208698,0,0,0
137.50375,10.57296,896.89697,1453.8216486,0,0,0
137.47424,10.56269,896.21462,1452.0977801056,0,0,0
137.41441,10.50814,896.17459,1443.9698582974,0,0,0
137.82894,10.52807,896.47947,1451.0727283458,0,0,0
137.62623,10.57811,896.14776,1455.8253998253,0,0,0
137.39057,10.56363,896.06643,1451.3431469691,0,0,0
137.59819,10.52615,896.02407,1448.3791876685,0,0,0
136.07183,10.49782,895.8069,1428.4575784106,0,0,0
132.40208,10.56288,896.09241,1398.5472827904,0,0,0
138.82451,10.51853,896.13499,1460.2297731703,0,0,0
135.50455,10.5389,895.91314,1428.068901995,0,0,0
137.40404,10.41099,896.13563,1430.5120863996,0,0,0
137.76527,10.45406,896.28913,1440.2063984962,0,0,0
138.11987,10.50289,896.2044,1450.6578014243,0,0,0
139.01705,10.44997,896.22015,1452.7240019885,0,0,0
140.84112,10.3952,896.16565,1464.071610624,0,0,0
135.31146,10.45002,896.0609,1414.0074632292,0,0,0
137.2732,10.41687,896.21909,1429.957078884,0,0,0
137.8955,10.43994,896.16714,1439.62074627,0,0,0
136.95798,10.39477,895.91953,1423.6467017646,0,0,0
136.68836,10.42607,896.05366,1425.1224095452,0,0,0
139.40293,10.46458,896.20461,1458.7931132194,0,0,0
135.91776,10.47945,896.45839,1424.343370032,0,0,0
139.24238,10.42837,896.26103,1452.0710583206,0,0,0
139.67761,10.41415,896.29914,1454.6235821815,0,0,0
139.85167,10.44924,896.32788,1461.3436642308,0,0,0
136.77476,10.44049,896.43987,1427.9955140324,0,0,0
138.5634,10.41787,896.31936,1443.535487958,0,0,0
139.99405,10.42126,896.24996,1458.914393503,0,0,0
139.84965,10.43925,896.38345,1459.9254587625,0,0,0
139.03709,10.43824,896.56633,1451.3025143216,0,0,0
140.31828,10.44123,896.57868,1465.0954346844,0,0,0
138.27758,10.47477,896.62169,1448.4258466566,0,0,0
138.55651,10.42248,896.50438,1444.1024543448,0,0,0
138.36337,10.38212,896.39409,1436.5051109444,0,0,0
138.48854,10.42848,896.62829,1444.2249696192,0,0,0
140.51036,10.45911,896.61956,1469.6133113796,0,0,0
138.15879,10.45749,896.46222,1444.7941648371,0,0,0
135.01471,10.41294,896.89548,1405.9000743474,0,0,0
138.60363,10.40319,896.51864,1441.9198975797,0,0,0
138.88469,10.43046,896.47777,1448.6312036574,0,0,0
137.55633,10.42942,896.34875,1434.6327392286,0,0,0
138.30962,10.43729,896.5344,1443.5776137298,0,0,0
139.29421,10.42306,896.48713,1451.8719084826,0,0,0
139.72999,10.41447,896.31298,1455.2137889553,0,0,0
135.54646,10.42916,896.66895,1413.6357187736,0,0,0
137.42833,10.46349,896.4503,1437.9799566717,0,0,0
142.8761,10.43091,896.49586,1490.327740251,0,0,0
137.9862,10.42161,896.50289,1438.038361782,0,0,0
138.19427,10.46201,896.63872,1445.7898346827,0,0,0
136.67201,10.46995,896.72644,1430.9491110995,0,0,0
137.22618,10.44896,896.05749,1433.8708657728,0,0,0
139.07748,10.42119,896.2853,1449.3528438012,0,0,0
139.25149,10.40097,896.14861,1448.3505699453,0,0,0
135.55977,10.45454,896.17714,1417.2150378558,0,0,0
137.98007,10.47407,896.27231,1445.2129117849,0,0,0
139.51119,10.44609,896.23335,1457.3464467471,0,0,0
138.76793,10.43955,896.145,1448.6747436315,0,0,0
137.98655,10.45191,896.27444,1442.2230018105,0,0,0
140.43155,10.45637,896.3992,1468.4042464735,0,0,0
135.87671,10.43666,896.18162,1418.0990241886,0,0,0
138.25526,10.43815,896.70004,1443.129142169,0,0,0
139.40662,10.42586,896.61424,1453.4339031932,0,0,0
137.68408,10.42954,896.68875,1435.9816197232,0,0,0
137.92197,10.41424,896.79372,1436.3524968528,0,0,0
140.58916,10.43834,896.84566,1467.5174523944,0,0,0
139.57623,10.44693,896.79499,1458.1431044739,0,0,0
137.81613,10.45353,896.84247,1440.6650494389,0,0,0
136.76893,10.45814,896.98661,1430.3486175902,0,0,0
138.63648,10.48631,896.68045,1453.7851065888,0,0,0
138.21826,10.46362,896.77392,1446.2633497012,0,0,0
138.88333,10.4103,896.68577,1445.817130299,0,0,0
138.37835,10.42175,896.6285,1442.1445691125,0,0,0
140.26534,10.45481,896.49927,1466.4474792854,0,0,0
138.11693,10.42214,896.36173,1439.4739808302,0,0,0
136.30303,10.40535,896.57847,1418.2807332105,0,0,0
138.68148,10.41781,896.60168,1444.7573091588,0,0,0
135.45753,10.43426,896.62935,1413.3990869778,0,0,0
137.69066,10.42858,896.43646,1435.9180630628,0,0,0
139.03355,10.41995,896.57655,1448.7226393225,0,0,0
136.58905,10.41541,896.68322,1422.6309572605,0,0,0
136.46434,10.53167,896.58209,1437.1973956478,0,0,0
135.50496,10.5127,896.48266,1424.522992992,0,0,0
136.4113,10.50973,896.63191,1433.645931949,0,0,0
139.14945,10.51805,896.94466,1463.5808725725,0,0,0
138.91228,10.49105,896.67853,1457.335675094,0,0,0
136.30764,10.51968,896.8001,1433.9127543552,0,0,0
136.19897,10.53519,896.838,1434.8820267543,0,0,0
138.78792,10.46515,896.55654,1452.436400988,0,0,0
137.12885,10.5387,896.66044,1445.159811495,0,0,0
138.82623,10.57481,896.70898,1468.0610052663,0,0,0
137.0048,10.53674,896.29424,1443.583956352,0,0,0
137.23063,10.52169,896.23143,1443.8981473647,0,0,0
138.54361,10.53676,896.19162,1459.8007681036,0,0,0
137.54429,10.56013,895.85268,1452.4855831577,0,0,0
136.70967,10.56968,896.27423,1444.9774648056,0,0,0
137.8707,10.54641,896.25379,1454.040929187,0,0,0
137.60938,10.4965,896.27359,1444.41685717,0,0,0
135.77073,10.53094,896.27678,1429.7934113862,0,0,0
137.27887,10.56017,896.17395,1449.6882046079,0,0,0
140.3899,10.57663,896.26954,1484.852028037,0,0,0
134.27403,10.62282,895.72579,1426.3688513646,0,0,0
136.48413,10.59645,895.49159,1446.2472593385,0,0,0
135.96747,10.63858,895.72792,1446.5008069926,0,0,0
138.17554,10.65866,895.6336,1472.7661011764,0,0,0
134.11318,10.59286,895.45646,1420.6421398948,0,0,0
137.68079,10.56496,895.54524,1454.5920391184,0,0,0
136.0731,10.63082,895.87631,1446.568632942,0,0,0
132.73927,10.65644,895.60166,1414.5280663988,0,0,0
138.11719,10.60476,895.62977,1464.6996518244,0,0,0
135.5003,10.59245,895.77582,1435.280152735,0,0,0
137.16701,10.58707,896.10965,1452.1967365607,0,0,0
136.25014,10.62059,896.08921,1447.0568743826,0,0,0
134.35931,10.64502,896.05047,1430.2575421362,0,0,0
135.36622,10.60937,896.01704,1436.1503134814,0,0,0
135.76946,10.58466,896.0345,1437.0735724836,0,0,0
134.05543,10.58439,896.07985,1418.8949527377,0,0,0
133.77538,10.63656,895.88142,1422.9098558928,0,0,0
136.38017,10.63194,895.97765,1449.9857846298,0,0,0
133.9912,10.58089,896.27998,1417.746148168,0,0,0
133.88299,10.60288,896.08921,1419.5452770112,0,0,0
133.72365,10.64401,896.28402,1423.3558678365,0,0,0
135.7398,10.6151,896.57208,1440.89155098,0,0,0
138.14882,10.59603,896.33405,1463.8290411846,0,0,0
134.67762,10.65531,896.38473,1435.0317911622,0,0,0
134.177,10.62659,896.35513,1425.84396643,0,0,0
136.53363,10.58672,896.39367,1445.4433113936,0,0,0
136.42982,10.61332,896.50502,1447.9733372024,0,0,0
137.03,10.64245,896.31489,1458.3349235,0,0,0
136.00178,10.63069,896.21249,1445.7927626282,0,0,0
135.73575,10.60065,896.39133,1438.8871782375,0,0,0
136.61623,10.56384,896.28466,1443.1919951232,0,0,0
135.89736,10.54662,896.42582,1433.2578149232,0,0,0
132.85558,10.53883,896.13243,1400.1423721714,0,0,0
137.17784,10.53926,896.12945,1445.7529219984,0,0,0
136.16612,10.55637,896.4635,1437.4199441844,0,0,0
137.07247,10.57208,896.42198,1449.1411186376,0,0,0
135.84189,10.53154,896.32767,1430.6242982106,0,0,0
137.66151,10.53193,896.43476,1449.8413870143,0,0,0
135.11022,10.57176,896.48862,1428.3528193872,0,0,0
137.86219,10.54773,896.53823,1454.1331573287,0,0,0
139.60371,10.46381,896.85716,1460.7866967351,0,0,0
139.32756,10.43956,896.86078,1454.5184222736,0,0,0
140.29616,10.43163,896.78222,1463.5176315408,0,0,0
139.26749,10.4745,896.83992,1458.757324005,0,0,0
139.33698,10.43145,896.73133,1453.486740021,0,0,0
135.55339,10.43056,896.92423,1413.8977675984,0,0,0
138.39222,10.45316,897.03579,1446.6360184152,0,0,0
138.6584,10.44071,896.871,1447.692143464,0,0,0
138.70658,10.43597,896.61296,1447.5377076826,0,0,0
139.78926,10.45329,896.74624,1461.2576736654,0,0,0
138.78357,10.47003,896.39729,1453.0681414071,0,0,0
137.46811,10.45152,896.39771,1436.7507010272,0,0,0
136.81378,10.42525,896.33491,1426.317859945,0,0,0
138.45756,10.45931,896.49416,1448.1705418836,0,0,0
136.53075,10.43512,896.24314,1424.71475994,0,0,0
137.83592,10.41234,896.28062,1435.1944632528,0,0,0
135.41228,10.43556,896.50055,1413.1029726768,0,0,0
136.2341,10.44841,896.50033,1423.429732781,0,0,0
136.93743,10.42897,896.04131,1428.1163493471,0,0,0
138.85655,10.41293,896.21845,1445.9035351915,0,0,0
138.51071,10.43705,896.39856,1445.6432058055,0,0,0
136.14061,10.41685,896.50055,1418.1563132785,0,0,0
133.47018,10.46756,896.1929,1397.1071173608,0,0,0
141.21976,10.43861,896.2242,1474.1379989336,0,0,0
138.68573,10.4127,896.54313,1444.092900771,0,0,0
139.02317,10.43383,896.31511,1450.5441218411,0,0,0
138.65354,10.44804,896.06452,1448.6577320616,0,0,0
141.19607,10.43874,896.30212,1473.9090637518,0,0,0
137.20027,10.44384,896.20291,1432.8976678368,0,0,0
136.53768,10.46524,896.23122,1428.8995902432,0,0,0
135.40955,10.46479,896.19396,1417.0325047445,0,0,0
138.23304,10.43047,896.25762,1441.8355767288,0,0,0
139.10846,10.43606,896.29956,1451.7442350676,0,0,0
138.04253,10.47561,896.22739,1446.0797076933,0,0,0
137.63382,10.50254,896.20056,1445.5046999028,0,0,0
138.36676,10.46602,896.18843,1448.1492774952,0,0,0
139.57881,10.41741,896.30191,1454.0496910821,0,0,0
139.51139,10.44066,896.14138,1456.5909891174,0,0,0
138.62879,10.48933,896.33555,1454.1231258107,0,0,0
142.7485,10.4643,896.12307,1493.76312855,0,0,0
139.43937,10.47577,896.99619,1460.7347690649,0,0,0
141.02384,10.46118,896.89208,1475.2757745312,0,0,0
137.86437,10.41621,896.90549,1436.0242294377,0,0,0
138.46622,10.47207,896.79627,1450.0279484754,0,0,0
139.67564,10.50862,896.80819,1467.7982240168,0,0,0
140.27273,10.45814,896.838,1466.9918485222,0,0,0
139.55214,10.44309,896.91252,1457.3555577126,0,0,0
137.65037,10.4783,897.04601,1442.341871971,0,0,0
138.20034,10.50702,897.05176,1452.0737363868,0,0,0
137.38698,10.44531,896.92231,1435.0495960638,0,0,0
141.34063,10.33607,896.85077,1460.9066455241,0,0,0
138.38579,10.39818,896.60019,1438.9603538622,0,0,0
141.08315,10.38273,896.85716,1464.8282539995,0,0,0
138.17731,10.32599,896.73751,1426.8175212869,0,0,0
139.66339,10.35625,896.87228,1446.3889826875,0,0,0
139.80455,10.35017,896.79521,1447.0008592735,0,0,0
